,dport,sport,num_packets up,total_bytes up,min_pkt_size up,max_pkt_size up,mean_pkt_size up,std_pkt_size up,min_iat up,max_iat up,mean_iat up,std_iat up,num_packets down,total_bytes down,min_pkt_size down,max_pkt_size down,mean_pkt_size down,std_pkt_size down,min_iat down,max_iat down,mean_iat down,std_iat down,website
99,443.0,54460.0,17.0,1828.0,52.0,569.0,107.52941176470588,124.05952081917113,1.2e-05,0.208796,0.0660828125,0.09826998151095023,11.0,7370.0,52.0,6181.0,670.0,1833.721789149052,2.0000000000000003e-06,0.21835700000000002,0.0851416,0.10788308299183066,timesofindia.com
100,443.0,48670.0,50.0,3416.0,40.0,569.0,68.32,74.50392127743545,4.000000000000001e-06,0.022265,0.002848428571428572,0.004969231161189157,51.0,236969.0,52.0,16458.0,4646.450980392156,5619.820261587466,1.0000000000000002e-06,0.022259,0.002750000000000001,0.004974075227351004,abc.net.au
101,443.0,48710.0,53.0,3584.0,40.0,569.0,67.62264150943396,72.35442318494928,2.0000000000000003e-06,0.017990000000000003,0.0025511730769230785,0.004469735118357747,51.0,236970.0,52.0,16458.0,4646.470588235294,5559.769291447051,0.0,0.017982,0.00262506,0.004553368676315259,abc.net.au
102,443.0,48736.0,51.0,3468.0,40.0,569.0,68.0,73.79051429553802,3e-06,0.015774,0.00219168,0.003927133203958411,50.0,237005.0,52.0,16458.0,4740.1,5835.083040697598,0.0,0.014758,0.002213061224489796,0.003917758725811668,abc.net.au
103,443.0,48742.0,54.0,3624.0,40.0,569.0,67.11111111111111,71.76709359637222,3e-06,0.0216,0.0025727358490566037,0.0049180630769523935,53.0,237162.0,52.0,16458.0,4474.754716981132,5610.580646303842,0.0,0.021588000000000003,0.00259225,0.004981593153604499,abc.net.au
104,443.0,48756.0,51.0,3480.0,40.0,569.0,68.23529411764706,73.71854264302677,2.0000000000000003e-06,0.028730000000000002,0.0026633400000000006,0.0053882396603290444,49.0,236865.0,52.0,16458.0,4833.9795918367345,5423.613807116202,0.0,0.02874,0.0027463749999999993,0.005522920325354401,abc.net.au
105,443.0,48762.0,51.0,3468.0,40.0,569.0,68.0,73.79051429553802,3e-06,0.0167,0.002997100000000001,0.0043823849263679646,50.0,236918.0,52.0,16458.0,4738.36,5800.870553104726,1.0000000000000002e-06,0.016703000000000003,0.0030186326530612247,0.004397508862478645,abc.net.au
106,443.0,48774.0,50.0,3428.0,40.0,569.0,68.56,74.43012337290668,2.0000000000000003e-06,0.040283,0.004452734693877551,0.007684581621596558,48.0,236751.0,52.0,16458.0,4932.3125,5871.710839002692,0.0,0.04028,0.004623936170212766,0.007800830684318333,abc.net.au
107,443.0,48780.0,54.0,3624.0,40.0,569.0,67.11111111111111,71.76709359637222,3e-06,0.024233,0.002878584905660379,0.005323577507487734,52.0,237022.0,52.0,16458.0,4558.115384615385,5596.660950097558,1.0000000000000002e-06,0.024226,0.0029575882352941177,0.005430079720138446,abc.net.au
108,443.0,48794.0,52.0,3520.0,40.0,569.0,67.6923076923077,73.09717906134946,3e-06,0.014006000000000001,0.002293607843137255,0.0037134235421154493,50.0,236917.0,52.0,16458.0,4738.34,5844.729101489298,0.0,0.014004,0.002351020408163265,0.0038352776110395846,abc.net.au
109,443.0,48812.0,55.0,3676.0,40.0,569.0,66.83636363636364,71.12866891828881,5e-06,0.017164000000000002,0.00199637037037037,0.0037737470258291804,53.0,237074.0,52.0,16458.0,4473.094339622641,5366.363627921867,0.0,0.017158,0.0020367115384615385,0.003878655115293659,abc.net.au
110,443.0,54870.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,1e-05,0.0067220000000000005,0.000948764705882353,0.0016439838628090214,12.0,6166.0,40.0,4136.0,513.8333333333334,1155.6150533439547,1.9e-05,0.008043,0.0013185454545454544,0.0023352346076416547,nypost.com
111,443.0,54946.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,9e-06,0.006492,0.0008950588235294119,0.001572226505254103,12.0,6166.0,40.0,4136.0,513.8333333333334,1155.6150533439547,1.0000000000000002e-06,0.007964,0.0013131818181818182,0.0023198155451751683,nypost.com
112,443.0,54956.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,9e-06,0.006426,0.0008173529411764706,0.0015306901197326194,12.0,6166.0,40.0,4136.0,513.8333333333334,1155.6150533439547,1.0000000000000002e-06,0.007484,0.0012205454545454542,0.0021544831103369718,nypost.com
113,443.0,54972.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,9e-06,0.006431,0.0008828823529411765,0.0015529757677742808,12.0,6166.0,40.0,4136.0,513.8333333333334,1155.6150533439547,1.0000000000000002e-06,0.007816,0.001274090909090909,0.0022756626048052665,nypost.com
114,443.0,54988.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,9e-06,0.006294,0.0007839411764705885,0.0015001480123052954,11.0,6126.0,40.0,4136.0,556.9090909090909,1201.872660022305,4.1e-05,0.0073560000000000006,0.0012774000000000001,0.0022040348454595723,nypost.com
115,443.0,54998.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,9e-06,0.006313,0.0008062352941176471,0.0015151809103788468,12.0,6166.0,40.0,4136.0,513.8333333333334,1155.6150533439547,1.2e-05,0.0074010000000000005,0.0012034545454545455,0.0021442070498735133,nypost.com
116,443.0,55002.0,19.0,1624.0,40.0,557.0,85.47368421052632,116.8861594415945,3e-06,0.006635,0.0008593333333333334,0.0015628027236158685,13.0,6228.0,40.0,4136.0,479.0769230769231,1113.4644479834444,1.0000000000000002e-06,0.007923000000000001,0.0011930833333333333,0.0022310128339280157,nypost.com
117,443.0,55028.0,18.0,1584.0,40.0,557.0,88.0,119.73991422589015,1e-05,0.0064,0.0008759999999999999,0.001542651329691839,11.0,6126.0,40.0,4136.0,556.9090909090909,1201.872660022305,2.5e-05,0.007801000000000001,0.0014096000000000004,0.002354694422259972,nypost.com
118,443.0,55086.0,19.0,1624.0,40.0,557.0,85.47368421052632,116.8861594415945,6e-06,0.011324,0.0010928333333333335,0.0026169058795365457,13.0,6228.0,40.0,4136.0,479.0769230769231,1113.4644479834444,1.0000000000000002e-06,0.012746,0.0016200000000000001,0.003565991204802288,nypost.com
119,443.0,55144.0,19.0,1624.0,40.0,557.0,85.47368421052632,116.8861594415945,6e-06,0.006876,0.0007892777777777779,0.0016031343492764623,13.0,6228.0,40.0,4136.0,479.0769230769231,1113.4644479834444,1.0000000000000002e-06,0.007984,0.0011591666666666664,0.0022385476149151765,nypost.com
120,443.0,48234.0,18.0,1755.0,40.0,569.0,97.5,120.88509371445654,7.000000000000001e-06,0.006265000000000001,0.0009523529411764708,0.0016112472630378802,16.0,6072.0,52.0,4393.0,379.5,1087.8136482566,0.0,0.007679,0.0009499999999999999,0.001961951178946976,theguardian.com
121,443.0,48244.0,17.0,1703.0,40.0,569.0,100.17647058823529,124.05454208437797,7.000000000000001e-06,0.006348,0.0009731875000000001,0.0016189922881739327,15.0,5998.0,52.0,4393.0,399.8666666666667,1122.8480921724176,0.0,0.007789000000000001,0.0010054285714285714,0.00205248786052011,theguardian.com
122,443.0,48254.0,17.0,1703.0,40.0,569.0,100.17647058823529,124.05454208437797,6e-06,0.006292000000000001,0.0009506250000000001,0.0016040402270516786,14.0,5946.0,52.0,4393.0,424.7142857142857,1160.947055611954,0.0,0.007662,0.0010596153846153845,0.002077109190616514,theguardian.com
123,443.0,48270.0,18.0,1755.0,40.0,569.0,97.5,120.88509371445654,6e-06,0.006342,0.0009578823529411765,0.0016491854384192571,16.0,6073.0,52.0,4393.0,379.5625,1087.8417757958493,0.0,0.007726,0.0009928666666666668,0.001993773158993723,theguardian.com
124,443.0,48280.0,17.0,1703.0,40.0,569.0,100.17647058823529,124.05454208437797,6e-06,0.006423000000000001,0.0009334375000000001,0.0016045456664842339,15.0,5998.0,52.0,4393.0,399.8666666666667,1122.8480921724176,0.0,0.007635,0.0009814285714285712,0.002001146967819502,theguardian.com
125,443.0,48302.0,18.0,1755.0,40.0,569.0,97.5,120.88509371445654,6e-06,0.006361,0.000904764705882353,0.0015811269133679533,16.0,6072.0,52.0,4393.0,379.5,1087.8136482566,0.0,0.007809000000000001,0.0009271333333333332,0.002001292863078646,theguardian.com
