,dport,sport,num_packets up,total_bytes up,min_pkt_size up,max_pkt_size up,mean_pkt_size up,std_pkt_size up,min_iat up,max_iat up,mean_iat up,std_iat up,num_packets down,total_bytes down,min_pkt_size down,max_pkt_size down,mean_pkt_size down,std_pkt_size down,min_iat down,max_iat down,mean_iat down,std_iat down,website
21,443.0,34400.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,4.000000000000001e-06,0.017561,0.003745000000000001,0.006752984999242928,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023252000000000002,0.0047302307692307696,0.008497773925700053,news.yahoo.com
22,443.0,34406.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.016935000000000002,0.0036339047619047622,0.006482251244010541,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.022811,0.004596692307692308,0.008255303592081632,news.yahoo.com
23,443.0,34428.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.017333,0.003689428571428572,0.006635614904222733,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023088,0.0046616923076923085,0.008405800629967928,news.yahoo.com
24,443.0,34432.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.015959,0.003415047619047619,0.006027680154721138,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.021513,0.004338846153846153,0.007719541694579995,news.yahoo.com
25,443.0,34450.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.019022,0.004014476190476192,0.007339212952483717,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.024835000000000003,0.0050371538461538475,0.009125274012745717,news.yahoo.com
26,443.0,34462.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.018502,0.0038963333333333337,0.007071361448358678,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.024204,0.004916615384615386,0.008836090024613654,news.yahoo.com
27,443.0,34474.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.017817,0.0036830952380952388,0.00662570547115371,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023167,0.0046784615384615385,0.00829878629294052,news.yahoo.com
28,443.0,34478.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.016396,0.0035247142857142864,0.006216269276204636,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.021938000000000003,0.004482846153846156,0.007867441492697969,news.yahoo.com
29,443.0,34500.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.017487000000000003,0.003815190476190476,0.006630168049295944,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.022958000000000003,0.004872615384615386,0.008294788027615713,news.yahoo.com
30,443.0,43400.0,84.0,5194.0,40.0,569.0,61.833333333333336,57.748693895068655,5e-06,0.036915,0.0009213012048192769,0.004188445243107606,90.0,1322427.0,52.0,56524.0,14693.633333333333,14857.798034603864,0.0,0.035881,0.0008421460674157301,0.003964922559001173,cnbc.com
31,443.0,43420.0,102.0,6118.0,40.0,569.0,59.98039215686274,52.51760296916504,6e-06,0.025318,0.0005951485148514851,0.0026298231514158468,104.0,1323440.0,52.0,56524.0,12725.384615384615,13364.626695310406,0.0,0.023797000000000002,0.0005685048543689324,0.00250590141064611,cnbc.com
32,443.0,43424.0,91.0,5546.0,40.0,569.0,60.94505494505494,55.55605030304732,3e-06,0.026003000000000002,0.0007305666666666661,0.002888012080377174,90.0,1322403.0,52.0,56524.0,14693.366666666667,16189.961799408053,0.0,0.024474000000000003,0.0007221910112359552,0.0027823473979080252,cnbc.com
33,443.0,43440.0,91.0,5558.0,40.0,569.0,61.07692307692308,55.520012561884556,3e-06,0.031189,0.0011638555555555552,0.00420137070345978,101.0,1323010.0,52.0,56524.0,13099.10891089109,12520.263777493661,0.0,0.030010000000000002,0.0010347900000000005,0.003889854992740148,cnbc.com
34,443.0,43444.0,81.0,5038.0,40.0,569.0,62.19753086419753,58.78954408589305,4.000000000000001e-06,0.044382000000000005,0.0010107499999999997,0.005008505569326511,81.0,1321959.0,52.0,56524.0,16320.481481481482,18385.46239839449,0.0,0.042777,0.00099015,0.004864128725239106,cnbc.com
35,443.0,43466.0,80.0,4986.0,40.0,569.0,62.325,59.149194543881116,4.000000000000001e-06,0.032080000000000004,0.0008912025316455696,0.0037517999146383977,104.0,1323198.0,52.0,56524.0,12723.057692307691,11502.51640583669,0.0,0.031302,0.000675436893203884,0.003233964499756355,cnbc.com
36,443.0,43476.0,93.0,5662.0,40.0,569.0,60.88172043010753,54.92917365796678,2.0000000000000003e-06,0.228244,0.0030921413043478257,0.023817884716876243,107.0,1323289.0,52.0,53628.0,12367.18691588785,10442.861939767012,0.0,0.22722900000000001,0.002673613207547166,0.022102175984050055,cnbc.com
37,443.0,43486.0,82.0,5078.0,40.0,569.0,61.926829268292686,58.47691968205377,5e-06,0.04519,0.0009945308641975306,0.005075873282220559,91.0,1322457.0,52.0,56524.0,14532.494505494506,14420.260686789592,1.0000000000000002e-06,0.044084000000000005,0.0008816333333333332,0.004723041896033253,cnbc.com
38,443.0,43494.0,94.0,5702.0,40.0,569.0,60.659574468085104,54.67549493194845,3e-06,0.07953600000000001,0.0014795913978494636,0.008414795917384426,96.0,1322519.0,52.0,56524.0,13776.239583333334,15130.488512477248,0.0,0.07787300000000001,0.001430863157894738,0.008167263265441642,cnbc.com
39,443.0,43508.0,98.0,5910.0,40.0,569.0,60.30612244897959,53.56399162910272,5e-06,0.014474,0.0004542061855670105,0.0016301978275794244,99.0,1322916.0,52.0,56524.0,13362.787878787878,14639.642651538647,0.0,0.014469000000000001,0.0004381836734693879,0.0016540518967845216,cnbc.com
40,443.0,47040.0,81.0,5093.0,40.0,569.0,62.876543209876544,59.299111021171804,1e-05,0.006226000000000001,0.0004924875000000001,0.0008331895706267968,81.0,1130755.0,52.0,52036.0,13959.938271604939,14406.090341714576,0.0,0.007405,0.00047121249999999994,0.0009147917200002486,cnn.com
41,443.0,47058.0,81.0,5093.0,40.0,569.0,62.876543209876544,59.299111021171804,4.000000000000001e-06,0.008221000000000001,0.0006182875000000002,0.00119752260298163,83.0,1131063.0,52.0,54924.0,13627.265060240963,14242.47205957978,1.0000000000000002e-06,0.0077740000000000005,0.0005805487804878048,0.0012080821057090026,cnn.com
42,443.0,47072.0,75.0,4781.0,40.0,569.0,63.74666666666667,61.572214980928344,6e-06,0.006266000000000001,0.0006240675675675678,0.0009699931835812054,81.0,1130788.0,52.0,54924.0,13960.345679012345,15028.154137451887,0.0,0.008029,0.0005546999999999999,0.0010175952093669576,cnn.com
43,443.0,47084.0,69.0,4469.0,40.0,569.0,64.76811594202898,64.12812196907436,7.000000000000001e-06,0.006429000000000001,0.0006509264705882354,0.0009363156170924618,69.0,1130163.0,52.0,54924.0,16379.173913043478,15988.688690075021,0.0,0.008202000000000001,0.0006240882352941176,0.0010578655041800695,cnn.com
44,443.0,47094.0,74.0,4729.0,40.0,569.0,63.9054054054054,61.977054728722685,9e-06,0.006494000000000001,0.0005573287671232878,0.0009014914348332022,75.0,1130472.0,52.0,54924.0,15072.96,15496.556206303878,0.0,0.007883000000000001,0.0005306351351351351,0.000988807204144362,cnn.com
45,443.0,47114.0,85.0,5301.0,40.0,569.0,62.36470588235294,57.91636972698584,1e-05,0.006253000000000001,0.0004969761904761906,0.0008152909448334878,87.0,1131126.0,52.0,47704.0,13001.448275862069,12455.004894604379,1.0000000000000002e-06,0.0076100000000000004,0.00046662790697674404,0.0008941568890697326,cnn.com
46,443.0,47122.0,68.0,4417.0,40.0,569.0,64.95588235294117,64.58580635706207,4.000000000000001e-06,0.007254,0.000521641791044776,0.0010370956634740806,70.0,1130270.0,52.0,56368.0,16146.714285714286,18554.472727809843,0.0,0.008799000000000001,0.0004774927536231885,0.001121603088849753,cnn.com
47,443.0,47134.0,73.0,4677.0,40.0,569.0,64.06849315068493,62.38997621749917,9e-06,0.006203,0.0004762222222222224,0.0008235544779131296,77.0,1130606.0,52.0,53480.0,14683.194805194806,14976.762457605833,0.0,0.007178,0.0004342631578947371,0.0008758950982611418,cnn.com
48,443.0,47144.0,72.0,4625.0,40.0,569.0,64.23611111111111,62.811251583682264,6e-06,0.017255,0.0010797887323943664,0.00267437655172989,78.0,1130976.0,52.0,56368.0,14499.692307692309,15972.383823993803,1.0000000000000002e-06,0.015666,0.0009731168831168831,0.0023896143708602305,cnn.com
49,443.0,47160.0,76.0,4833.0,40.0,569.0,63.5921052631579,61.17519707236021,5e-06,0.006306,0.0006371466666666666,0.0009277771122904952,76.0,1130524.0,52.0,50592.0,14875.315789473685,14914.699248915947,0.0,0.008242000000000001,0.0006100666666666667,0.0010536337680224171,cnn.com
50,443.0,36856.0,61.0,3905.0,40.0,569.0,64.01639344262296,68.02364584056507,5e-06,6.976038000000001,0.2234385,1.0086164092882768,59.0,314228.0,52.0,32864.0,5325.8983050847455,8030.351106024665,0.0,6.976030000000001,0.2311075862068966,1.0252826325924578,foxnews.com
51,443.0,36874.0,56.0,3705.0,40.0,569.0,66.16071428571429,70.64527952723051,5e-06,0.40797500000000003,0.013234109090909092,0.061078743877813854,52.0,313662.0,52.0,26116.0,6031.961538461538,6984.240337827081,1.0000000000000002e-06,0.407941,0.014241294117647059,0.06335312518741096,foxnews.com
52,443.0,36900.0,52.0,3485.0,40.0,569.0,67.01923076923077,73.31572615310766,4.000000000000001e-06,0.40797500000000003,0.012686588235294118,0.0635023167414155,49.0,313699.0,52.0,35531.0,6402.0204081632655,8981.459194942,1.0000000000000002e-06,0.407974,0.013454812500000001,0.06542132754322008,foxnews.com
53,443.0,36910.0,53.0,3489.0,40.0,569.0,65.83018867924528,72.89395243699427,4.000000000000001e-06,6.5270470000000005,0.24903909615384617,1.026443449697332,56.0,314049.0,52.0,40596.0,5608.017857142857,8301.323466206122,0.0,6.527044,0.23542863636363637,0.9991614671530613,foxnews.com
54,443.0,36928.0,56.0,3729.0,40.0,569.0,66.58928571428571,70.51931438477483,5e-06,0.0064210000000000005,0.0006162727272727273,0.0011874406410824403,54.0,313788.0,52.0,27564.0,5810.888888888889,6759.362344790826,1.0000000000000002e-06,0.007991,0.0006098490566037736,0.0013736478021932137,foxnews.com
55,443.0,36938.0,57.0,3709.0,40.0,569.0,65.0701754385965,70.27493447908792,5e-06,6.52798,0.2320541607142857,0.9907694320735829,53.0,313809.0,52.0,29012.0,5920.924528301887,7400.273243003774,1.0000000000000002e-06,6.527982000000001,0.24987201923076927,1.0266852286725527,foxnews.com
56,443.0,36976.0,53.0,3549.0,40.0,569.0,66.9622641509434,72.57038023245258,3e-06,0.406972,0.012766807692307694,0.06292460346959232,51.0,313583.0,52.0,32864.0,6148.686274509804,8526.085548457031,0.0,0.40697,0.01325256,0.06414460542770466,foxnews.com
57,443.0,36992.0,49.0,3353.0,40.0,569.0,68.42857142857143,75.32595834106591,5e-06,0.21008600000000002,0.005126604166666667,0.030244949341497827,47.0,313463.0,52.0,29012.0,6669.425531914893,7604.002206346115,0.0,0.21008200000000002,0.005317173913043479,0.030902616548192773,foxnews.com
58,443.0,38968.0,51.0,3469.0,40.0,569.0,68.01960784313725,73.80311380858625,4.000000000000001e-06,0.006247000000000001,0.0005630600000000002,0.0010647139006343825,52.0,313608.0,52.0,32864.0,6030.923076923077,7012.46239609967,1.0000000000000002e-06,0.00727,0.0005309803921568627,0.0011763177035171422,foxnews.com
59,443.0,38982.0,48.0,3325.0,40.0,569.0,69.27083333333333,75.9299059696992,4.000000000000001e-06,0.006981,0.0009364893617021274,0.0016034568210769754,46.0,313350.0,52.0,26086.0,6811.95652173913,7244.766816143213,0.0,0.007723000000000001,0.0009458222222222223,0.0016851430784801317,foxnews.com
60,443.0,52894.0,23.0,1902.0,40.0,557.0,82.69565217391305,109.81986688234208,1e-05,0.116371,0.0065422272727272725,0.024591618887688464,23.0,58852.0,40.0,8800.0,2558.782608695652,3324.051087515212,0.0,0.11621100000000001,0.006411181818181817,0.02461227317075842,msn.com
61,443.0,56570.0,23.0,1902.0,40.0,557.0,82.69565217391305,109.81986688234208,4.000000000000001e-06,0.154734,0.008220136363636363,0.032767128601542794,22.0,58541.0,40.0,8800.0,2660.9545454545455,3262.3998831895974,0.0,0.15465900000000002,0.008482380952380953,0.03355752768973929,msn.com
62,443.0,56586.0,25.0,1982.0,40.0,557.0,79.28,105.80702560164268,3e-06,0.566021,0.02452033333333334,0.11534920939955094,22.0,58399.0,40.0,8800.0,2654.5,3381.395172044198,0.0,0.565914,0.027941333333333332,0.12327931316661904,msn.com
63,443.0,56608.0,23.0,1902.0,40.0,557.0,82.69565217391305,109.81986688234208,1e-05,0.116776,0.006414500000000001,0.024704825076721927,22.0,58644.0,40.0,8800.0,2665.6363636363635,3372.322338791171,0.0,0.116732,0.00660995238095238,0.025311209177904147,msn.com
64,443.0,56622.0,26.0,2022.0,40.0,557.0,77.76923076923077,103.95510865457558,3e-06,0.606495,0.025132159999999994,0.121126225902871,23.0,58557.0,40.0,8800.0,2545.9565217391305,3198.972682799346,0.0,0.606391,0.02847700000000001,0.1290918696632087,msn.com
65,443.0,56644.0,23.0,1902.0,40.0,557.0,82.69565217391305,109.81986688234208,4.000000000000001e-06,0.09173600000000001,0.005281636363636364,0.0193796626550458,22.0,58582.0,40.0,8800.0,2662.818181818182,3350.0290920750103,0.0,0.091714,0.0054358571428571425,0.019870273433663953,msn.com
66,443.0,56648.0,24.0,1942.0,40.0,557.0,80.91666666666667,107.75895672111527,3e-06,0.144148,0.007236869565217391,0.029884223459125395,22.0,58587.0,40.0,8800.0,2663.0454545454545,3236.3654728763213,0.0,0.144122,0.007844047619047619,0.03128188793771276,msn.com
67,443.0,56662.0,24.0,1942.0,40.0,557.0,80.91666666666667,107.75895672111527,4.000000000000001e-06,0.091051,0.004962565217391304,0.018831486516967675,22.0,58568.0,40.0,8270.0,2662.181818181818,3194.6074151288976,0.0,0.09102700000000001,0.005358619047619049,0.01971824688575582,msn.com
68,443.0,56666.0,24.0,1942.0,40.0,557.0,80.91666666666667,107.75895672111527,3e-06,0.08737500000000001,0.004950130434782609,0.018053405317920566,24.0,58462.0,40.0,8800.0,2435.9166666666665,3189.8810652036746,0.0,0.087358,0.004855478260869565,0.018106812293793954,msn.com
69,443.0,56686.0,26.0,2022.0,40.0,557.0,77.76923076923077,103.95510865457558,4.000000000000001e-06,0.8683730000000001,0.0356572,0.17348880597366123,23.0,58648.0,40.0,8270.0,2549.913043478261,3169.6562175651493,0.0,0.8680690000000001,0.040440636363636366,0.18486290006059589,msn.com
70,443.0,50150.0,65.0,4207.0,40.0,569.0,64.72307692307692,65.49320281819043,4.000000000000001e-06,0.034997,0.0014707343749999996,0.004518779450468258,62.0,319280.0,52.0,16458.0,5149.677419354839,5642.334102456541,0.0,0.033591,0.0015113114754098363,0.00448967250305626,ndtv.com
71,443.0,50170.0,60.0,3935.0,40.0,569.0,65.58333333333333,68.1616452780128,4.000000000000001e-06,0.017277,0.0011915593220338983,0.002725624213676354,59.0,318993.0,52.0,25754.0,5406.661016949152,6619.0522282537295,1.0000000000000002e-06,0.015842000000000002,0.0011863965517241379,0.0026538590897140866,ndtv.com
72,443.0,50174.0,63.0,4103.0,40.0,569.0,65.12698412698413,66.50066506179482,3e-06,0.056112,0.0017249999999999998,0.007252675684887883,65.0,319323.0,52.0,16458.0,4912.661538461539,5628.124002712078,0.0,0.05512,0.001653640625,0.007035233756717449,ndtv.com
73,443.0,50188.0,59.0,3883.0,40.0,569.0,65.8135593220339,68.72320156733466,6e-06,0.012726000000000001,0.001053206896551724,0.0021544317992211923,58.0,318910.0,52.0,25796.0,5498.448275862069,6590.104536008765,0.0,0.010991,0.0010408245614035088,0.002103076319201461,ndtv.com
74,443.0,50202.0,57.0,3779.0,40.0,569.0,66.29824561403508,69.88918905572706,4.000000000000001e-06,0.016771,0.0009518750000000001,0.002499867102376736,57.0,318911.0,52.0,32864.0,5594.929824561404,6831.812031799807,0.0,0.015430000000000001,0.000926321428571429,0.0024017421185248233,ndtv.com
75,443.0,50216.0,58.0,3843.0,40.0,569.0,66.25862068965517,69.27407057625878,4.000000000000001e-06,0.06001600000000001,0.0019587017543859653,0.007996577165005648,56.0,320142.0,52.0,46388.0,5716.821428571428,8712.835985658574,0.0,0.058636,0.002002763636363636,0.007972409615212159,ndtv.com
76,443.0,50228.0,55.0,3675.0,40.0,569.0,66.81818181818181,71.11651652435559,4.000000000000001e-06,0.012975,0.001155092592592593,0.0022775901305075955,55.0,318697.0,52.0,32864.0,5794.490909090909,7071.534889894122,0.0,0.011431,0.0011252962962962965,0.002196460176460861,ndtv.com
77,443.0,50244.0,53.0,3571.0,40.0,569.0,67.37735849056604,72.4107478250332,4.000000000000001e-06,0.046150000000000004,0.0015736923076923076,0.00647652101156732,53.0,318640.0,52.0,27934.0,6012.075471698113,6758.874459237494,0.0,0.045145000000000005,0.001554307692307692,0.0063571474289087285,ndtv.com
78,443.0,50250.0,54.0,3623.0,40.0,569.0,67.0925925925926,71.75489425645756,4.000000000000001e-06,0.027651000000000002,0.0014381886792452835,0.004126122495555714,60.0,319045.0,52.0,31416.0,5317.416666666667,6271.491135346878,0.0,0.026646000000000003,0.001274983050847458,0.003834096258624375,ndtv.com
79,443.0,50260.0,53.0,3583.0,40.0,569.0,67.60377358490567,72.34222610477173,4.000000000000001e-06,0.025847000000000002,0.0011349615384615387,0.0037273438787759528,51.0,318585.0,52.0,32864.0,6246.764705882353,7304.500564961948,0.0,0.024132,0.0011449000000000006,0.0035936086305823458,ndtv.com
80,443.0,57654.0,47.0,3259.0,40.0,569.0,69.34042553191489,76.76227464393325,6e-06,0.034317,0.0012993695652173914,0.005075910245063641,45.0,374726.0,52.0,34708.0,8327.244444444445,8646.366883252063,0.0,0.033119,0.0013171590909090906,0.005046333934987241,bbc.co.uk
81,443.0,57662.0,46.0,3207.0,40.0,569.0,69.71739130434783,77.56650567050424,6e-06,0.006315,0.0007145111111111113,0.0011145682739849264,44.0,374679.0,52.0,47704.0,8515.431818181818,11094.411577504103,1.0000000000000002e-06,0.008189,0.0007040232558139535,0.0013031520667098296,bbc.co.uk
82,443.0,57674.0,46.0,3207.0,40.0,569.0,69.71739130434783,77.56650567050424,6e-06,0.007032,0.0007205555555555557,0.0013835590067837818,44.0,374697.0,52.0,39040.0,8515.84090909091,9763.671559558867,0.0,0.007531,0.0007092558139534884,0.0014023448576109137,bbc.co.uk
83,443.0,57688.0,47.0,3259.0,40.0,569.0,69.34042553191489,76.76227464393325,1.3000000000000001e-05,0.009718000000000001,0.000740217391304348,0.0017159489103122892,45.0,374723.0,52.0,33264.0,8327.177777777777,8039.959255575436,1.0000000000000002e-06,0.008733000000000001,0.0007490000000000001,0.001723770542653787,bbc.co.uk
84,443.0,57704.0,54.0,3623.0,40.0,569.0,67.0925925925926,71.75489425645756,1e-05,0.006945000000000001,0.0005648867924528301,0.0010776320668730004,52.0,375088.0,52.0,30376.0,7213.2307692307695,8490.948720902481,0.0,0.008416,0.0005575098039215685,0.0012252819001772454,bbc.co.uk
85,443.0,57714.0,44.0,3103.0,40.0,569.0,70.52272727272727,79.25363718052631,5e-06,0.006281,0.0006605813953488373,0.0012127577631277312,42.0,374593.0,52.0,56368.0,8918.880952380952,11611.638039531363,0.0,0.007951,0.0006503170731707317,0.0013395550835823137,bbc.co.uk
86,443.0,57726.0,44.0,3103.0,40.0,569.0,70.52272727272727,79.25363718052631,9e-06,0.006236,0.0006880232558139535,0.001200467418656506,42.0,374569.0,52.0,50592.0,8918.309523809523,11787.88802840233,0.0,0.008197000000000001,0.0006737317073170732,0.001368564850936744,bbc.co.uk
87,443.0,57734.0,47.0,3259.0,40.0,569.0,69.34042553191489,76.76227464393325,6e-06,0.0067220000000000005,0.0007139347826086957,0.0013501457765272595,45.0,374749.0,52.0,46260.0,8327.755555555555,9911.83396743407,0.0,0.008165,0.0007132045454545454,0.0014098319804154377,bbc.co.uk
88,443.0,57774.0,42.0,2999.0,40.0,569.0,71.4047619047619,81.05555442781488,9e-06,0.00636,0.0006355121951219513,0.0011497867002612098,40.0,374488.0,52.0,37596.0,9362.2,10960.199764696412,1.0000000000000002e-06,0.0079,0.0006170512820512819,0.001309350340088709,bbc.co.uk
89,443.0,57778.0,43.0,3051.0,40.0,569.0,70.95348837209302,80.13944795476142,7.000000000000001e-06,0.006431,0.0006798333333333334,0.0012422210815499612,41.0,374517.0,52.0,45517.0,9134.560975609756,11248.51037482026,1.0000000000000002e-06,0.008069,0.0006622749999999998,0.0013661857625595843,bbc.co.uk
90,443.0,41004.0,18.0,1880.0,52.0,569.0,104.44444444444444,121.0649909186954,8.000000000000001e-06,0.212736,0.06400511764705882,0.09843759187924751,11.0,7370.0,52.0,5844.0,670.0,1723.9938514971566,3e-06,0.237431,0.0876967,0.11285609804825691,timesofindia.com
