frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:37:39.317413245 UTC,60,6,172.28.0.2,142.250.31.139,37984,443,0
2,Mar 27, 2022 13:37:39.318344279 UTC,60,6,142.250.31.139,172.28.0.2,443,37984,0
3,Mar 27, 2022 13:37:39.318362075 UTC,52,6,172.28.0.2,142.250.31.139,37984,443,0
4,Mar 27, 2022 13:37:39.324727971 UTC,569,6,172.28.0.2,142.250.31.139,37984,443,517
5,Mar 27, 2022 13:37:39.324930218 UTC,52,6,142.250.31.139,172.28.0.2,443,37984,0
6,Mar 27, 2022 13:37:39.325321145 UTC,4378,6,142.250.31.139,172.28.0.2,443,37984,4326
7,Mar 27, 2022 13:37:39.325330757 UTC,52,6,172.28.0.2,142.250.31.139,37984,443,0
8,Mar 27, 2022 13:37:39.326211354 UTC,132,6,172.28.0.2,142.250.31.139,37984,443,80
9,Mar 27, 2022 13:37:39.326329839 UTC,98,6,172.28.0.2,142.250.31.139,37984,443,46
10,Mar 27, 2022 13:37:39.326349775 UTC,101,6,172.28.0.2,142.250.31.139,37984,443,49
11,Mar 27, 2022 13:37:39.326364876 UTC,87,6,172.28.0.2,142.250.31.139,37984,443,35
12,Mar 27, 2022 13:37:39.326396024 UTC,117,6,172.28.0.2,142.250.31.139,37984,443,65
13,Mar 27, 2022 13:37:39.326421519 UTC,114,6,142.250.31.139,172.28.0.2,443,37984,62
14,Mar 27, 2022 13:37:39.326428487 UTC,52,6,172.28.0.2,142.250.31.139,37984,443,0
15,Mar 27, 2022 13:37:39.326459557 UTC,83,6,172.28.0.2,142.250.31.139,37984,443,31
16,Mar 27, 2022 13:37:39.326867527 UTC,52,6,142.250.31.139,172.28.0.2,443,37984,0
17,Mar 27, 2022 13:37:39.327450444 UTC,83,6,142.250.31.139,172.28.0.2,443,37984,31
18,Mar 27, 2022 13:37:39.327464923 UTC,52,6,172.28.0.2,142.250.31.139,37984,443,0
