frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:29:15.892663683 UTC,60,6,172.28.0.2,223.165.28.175,54312,443,0
2,Mar 27, 2022 13:29:16.105488300 UTC,60,6,223.165.28.175,172.28.0.2,443,54312,0
3,Mar 27, 2022 13:29:16.105516988 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
4,Mar 27, 2022 13:29:16.112283532 UTC,569,6,172.28.0.2,223.165.28.175,54312,443,517
5,Mar 27, 2022 13:29:16.324472322 UTC,52,6,223.165.28.175,172.28.0.2,443,54312,0
6,Mar 27, 2022 13:29:16.325656818 UTC,6181,6,223.165.28.175,172.28.0.2,443,54312,6129
7,Mar 27, 2022 13:29:16.325676951 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
8,Mar 27, 2022 13:29:16.326684748 UTC,178,6,172.28.0.2,223.165.28.175,54312,443,126
9,Mar 27, 2022 13:29:16.538772804 UTC,103,6,223.165.28.175,172.28.0.2,443,54312,51
10,Mar 27, 2022 13:29:16.538798708 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
11,Mar 27, 2022 13:29:16.538775030 UTC,121,6,223.165.28.175,172.28.0.2,443,54312,69
12,Mar 27, 2022 13:29:16.538811421 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
13,Mar 27, 2022 13:29:16.539062761 UTC,105,6,172.28.0.2,223.165.28.175,54312,443,53
14,Mar 27, 2022 13:29:16.539080691 UTC,108,6,172.28.0.2,223.165.28.175,54312,443,56
15,Mar 27, 2022 13:29:16.539090425 UTC,94,6,172.28.0.2,223.165.28.175,54312,443,42
16,Mar 27, 2022 13:29:16.539120324 UTC,125,6,172.28.0.2,223.165.28.175,54312,443,73
17,Mar 27, 2022 13:29:16.539143358 UTC,90,6,172.28.0.2,223.165.28.175,54312,443,38
18,Mar 27, 2022 13:29:16.751087133 UTC,52,6,223.165.28.175,172.28.0.2,443,54312,0
19,Mar 27, 2022 13:29:16.751111149 UTC,90,6,223.165.28.175,172.28.0.2,443,54312,38
20,Mar 27, 2022 13:29:16.751117612 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
21,Mar 27, 2022 13:29:16.756974231 UTC,555,6,223.165.28.175,172.28.0.2,443,54312,503
22,Mar 27, 2022 13:29:16.756992675 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
23,Mar 27, 2022 13:29:16.757214511 UTC,83,6,172.28.0.2,223.165.28.175,54312,443,31
24,Mar 27, 2022 13:29:16.757986938 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
25,Mar 27, 2022 13:29:16.969106203 UTC,52,6,223.165.28.175,172.28.0.2,443,54312,0
26,Mar 27, 2022 13:29:16.969130441 UTC,52,6,172.28.0.2,223.165.28.175,54312,443,0
27,Mar 27, 2022 13:29:16.969736543 UTC,52,6,223.165.28.175,172.28.0.2,443,54312,0
28,Mar 27, 2022 13:29:21.898236904 UTC,60,6,172.28.0.2,223.165.28.175,54322,443,0
29,Mar 27, 2022 13:29:22.110083293 UTC,60,6,223.165.28.175,172.28.0.2,443,54322,0
30,Mar 27, 2022 13:29:22.110121875 UTC,52,6,172.28.0.2,223.165.28.175,54322,443,0
31,Mar 27, 2022 13:29:22.116742579 UTC,569,6,172.28.0.2,223.165.28.175,54322,443,517
32,Mar 27, 2022 13:29:22.328513101 UTC,52,6,223.165.28.175,172.28.0.2,443,54322,0
33,Mar 27, 2022 13:29:22.329766587 UTC,5844,6,223.165.28.175,172.28.0.2,443,54322,5792
34,Mar 27, 2022 13:29:22.329796454 UTC,52,6,172.28.0.2,223.165.28.175,54322,443,0
35,Mar 27, 2022 13:29:22.329768404 UTC,389,6,223.165.28.175,172.28.0.2,443,54322,337
36,Mar 27, 2022 13:29:22.329801591 UTC,52,6,172.28.0.2,223.165.28.175,54322,443,0
37,Mar 27, 2022 13:29:22.330811771 UTC,178,6,172.28.0.2,223.165.28.175,54322,443,126
38,Mar 27, 2022 13:29:22.542757061 UTC,103,6,223.165.28.175,172.28.0.2,443,54322,51
39,Mar 27, 2022 13:29:22.542784974 UTC,52,6,172.28.0.2,223.165.28.175,54322,443,0
40,Mar 27, 2022 13:29:22.542758751 UTC,121,6,223.165.28.175,172.28.0.2,443,54322,69
