frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:39:24.414878779 UTC,60,6,172.28.0.2,151.101.1.164,42062,443,0
2,Mar 27, 2022 13:39:24.416695676 UTC,60,6,151.101.1.164,172.28.0.2,443,42062,0
3,Mar 27, 2022 13:39:24.416730665 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
4,Mar 27, 2022 13:39:24.428553193 UTC,569,6,172.28.0.2,151.101.1.164,42062,443,517
5,Mar 27, 2022 13:39:24.429738739 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
6,Mar 27, 2022 13:39:24.431868049 UTC,3736,6,151.101.1.164,172.28.0.2,443,42062,3684
7,Mar 27, 2022 13:39:24.431897596 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
8,Mar 27, 2022 13:39:24.433001656 UTC,145,6,172.28.0.2,151.101.1.164,42062,443,93
9,Mar 27, 2022 13:39:24.434163412 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
10,Mar 27, 2022 13:39:24.434351487 UTC,103,6,151.101.1.164,172.28.0.2,443,42062,51
11,Mar 27, 2022 13:39:24.434359249 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
12,Mar 27, 2022 13:39:24.434569181 UTC,105,6,172.28.0.2,151.101.1.164,42062,443,53
13,Mar 27, 2022 13:39:24.434599736 UTC,108,6,172.28.0.2,151.101.1.164,42062,443,56
14,Mar 27, 2022 13:39:24.434615080 UTC,94,6,172.28.0.2,151.101.1.164,42062,443,42
15,Mar 27, 2022 13:39:24.434662937 UTC,121,6,172.28.0.2,151.101.1.164,42062,443,69
16,Mar 27, 2022 13:39:24.435664334 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
17,Mar 27, 2022 13:39:24.435690455 UTC,109,6,151.101.1.164,172.28.0.2,443,42062,57
18,Mar 27, 2022 13:39:24.435695153 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
19,Mar 27, 2022 13:39:24.435752242 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
20,Mar 27, 2022 13:39:24.435753280 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
21,Mar 27, 2022 13:39:24.435754089 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
22,Mar 27, 2022 13:39:24.435772084 UTC,90,6,172.28.0.2,151.101.1.164,42062,443,38
23,Mar 27, 2022 13:39:24.435850885 UTC,90,6,151.101.1.164,172.28.0.2,443,42062,38
24,Mar 27, 2022 13:39:24.436933442 UTC,52,6,151.101.1.164,172.28.0.2,443,42062,0
25,Mar 27, 2022 13:39:24.449035042 UTC,8716,6,151.101.1.164,172.28.0.2,443,42062,8664
26,Mar 27, 2022 13:39:24.449155358 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
27,Mar 27, 2022 13:39:24.449463534 UTC,7475,6,151.101.1.164,172.28.0.2,443,42062,7423
28,Mar 27, 2022 13:39:24.449475763 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
29,Mar 27, 2022 13:39:24.450285664 UTC,8716,6,151.101.1.164,172.28.0.2,443,42062,8664
30,Mar 27, 2022 13:39:24.450374098 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
31,Mar 27, 2022 13:39:24.451203631 UTC,8129,6,151.101.1.164,172.28.0.2,443,42062,8077
32,Mar 27, 2022 13:39:24.451215332 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
33,Mar 27, 2022 13:39:24.452070910 UTC,7272,6,151.101.1.164,172.28.0.2,443,42062,7220
34,Mar 27, 2022 13:39:24.452081548 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
35,Mar 27, 2022 13:39:24.452841417 UTC,10160,6,151.101.1.164,172.28.0.2,443,42062,10108
36,Mar 27, 2022 13:39:24.452914386 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
37,Mar 27, 2022 13:39:24.453807617 UTC,10160,6,151.101.1.164,172.28.0.2,443,42062,10108
38,Mar 27, 2022 13:39:24.453820297 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
39,Mar 27, 2022 13:39:24.454553591 UTC,11604,6,151.101.1.164,172.28.0.2,443,42062,11552
40,Mar 27, 2022 13:39:24.454566408 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
41,Mar 27, 2022 13:39:24.455185193 UTC,11995,6,151.101.1.164,172.28.0.2,443,42062,11943
42,Mar 27, 2022 13:39:24.455197446 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
43,Mar 27, 2022 13:39:24.455720369 UTC,10177,6,151.101.1.164,172.28.0.2,443,42062,10125
44,Mar 27, 2022 13:39:24.455731583 UTC,52,6,172.28.0.2,151.101.1.164,42062,443,0
45,Mar 27, 2022 13:39:24.456393997 UTC,9752,6,151.101.1.164,172.28.0.2,443,42062,9700
