frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:34:56.118482969 UTC,60,6,172.28.0.2,151.101.0.81,52990,443,0
2,Mar 27, 2022 13:34:56.120180632 UTC,60,6,151.101.0.81,172.28.0.2,443,52990,0
3,Mar 27, 2022 13:34:56.120200216 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
4,Mar 27, 2022 13:34:56.126587218 UTC,569,6,172.28.0.2,151.101.0.81,52990,443,517
5,Mar 27, 2022 13:34:56.127638861 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
6,Mar 27, 2022 13:34:56.129481418 UTC,3688,6,151.101.0.81,172.28.0.2,443,52990,3636
7,Mar 27, 2022 13:34:56.129494326 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
8,Mar 27, 2022 13:34:56.130959611 UTC,132,6,172.28.0.2,151.101.0.81,52990,443,80
9,Mar 27, 2022 13:34:56.131065775 UTC,98,6,172.28.0.2,151.101.0.81,52990,443,46
10,Mar 27, 2022 13:34:56.131078586 UTC,101,6,172.28.0.2,151.101.0.81,52990,443,49
11,Mar 27, 2022 13:34:56.131088895 UTC,87,6,172.28.0.2,151.101.0.81,52990,443,35
12,Mar 27, 2022 13:34:56.131120187 UTC,113,6,172.28.0.2,151.101.0.81,52990,443,61
13,Mar 27, 2022 13:34:56.131969071 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
14,Mar 27, 2022 13:34:56.132070367 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
15,Mar 27, 2022 13:34:56.132071111 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
16,Mar 27, 2022 13:34:56.132166787 UTC,111,6,151.101.0.81,172.28.0.2,443,52990,59
17,Mar 27, 2022 13:34:56.132172178 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
18,Mar 27, 2022 13:34:56.132167508 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
19,Mar 27, 2022 13:34:56.132168167 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
20,Mar 27, 2022 13:34:56.132209898 UTC,83,6,172.28.0.2,151.101.0.81,52990,443,31
21,Mar 27, 2022 13:34:56.133281334 UTC,52,6,151.101.0.81,172.28.0.2,443,52990,0
22,Mar 27, 2022 13:34:56.173116572 UTC,13048,6,151.101.0.81,172.28.0.2,443,52990,12996
23,Mar 27, 2022 13:34:56.173144193 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
24,Mar 27, 2022 13:34:56.173559477 UTC,2657,6,151.101.0.81,172.28.0.2,443,52990,2605
25,Mar 27, 2022 13:34:56.173568854 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
26,Mar 27, 2022 13:34:56.173677258 UTC,13048,6,151.101.0.81,172.28.0.2,443,52990,12996
27,Mar 27, 2022 13:34:56.173685158 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
28,Mar 27, 2022 13:34:56.174650492 UTC,13048,6,151.101.0.81,172.28.0.2,443,52990,12996
29,Mar 27, 2022 13:34:56.174657394 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
30,Mar 27, 2022 13:34:56.175600872 UTC,20268,6,151.101.0.81,172.28.0.2,443,52990,20216
31,Mar 27, 2022 13:34:56.175611357 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
32,Mar 27, 2022 13:34:56.176476936 UTC,7272,6,151.101.0.81,172.28.0.2,443,52990,7220
33,Mar 27, 2022 13:34:56.176483828 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
34,Mar 27, 2022 13:34:56.176789654 UTC,5828,6,151.101.0.81,172.28.0.2,443,52990,5776
35,Mar 27, 2022 13:34:56.176795381 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
36,Mar 27, 2022 13:34:56.176961930 UTC,12468,6,151.101.0.81,172.28.0.2,443,52990,12416
37,Mar 27, 2022 13:34:56.176969965 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
38,Mar 27, 2022 13:34:56.177391182 UTC,11512,6,151.101.0.81,172.28.0.2,443,52990,11460
39,Mar 27, 2022 13:34:56.177404061 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
40,Mar 27, 2022 13:34:56.177711380 UTC,7944,6,151.101.0.81,172.28.0.2,443,52990,7892
41,Mar 27, 2022 13:34:56.177718523 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
42,Mar 27, 2022 13:34:56.177920120 UTC,10200,6,151.101.0.81,172.28.0.2,443,52990,10148
43,Mar 27, 2022 13:34:56.177927195 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
44,Mar 27, 2022 13:34:56.178454988 UTC,21672,6,151.101.0.81,172.28.0.2,443,52990,21620
45,Mar 27, 2022 13:34:56.178466070 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
46,Mar 27, 2022 13:34:56.179036720 UTC,9332,6,151.101.0.81,172.28.0.2,443,52990,9280
47,Mar 27, 2022 13:34:56.179043302 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
48,Mar 27, 2022 13:34:56.179301733 UTC,21712,6,151.101.0.81,172.28.0.2,443,52990,21660
49,Mar 27, 2022 13:34:56.179311223 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
50,Mar 27, 2022 13:34:56.179896659 UTC,10988,6,151.101.0.81,172.28.0.2,443,52990,10936
51,Mar 27, 2022 13:34:56.179903793 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
52,Mar 27, 2022 13:34:56.180155959 UTC,8716,6,151.101.0.81,172.28.0.2,443,52990,8664
53,Mar 27, 2022 13:34:56.180162299 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
54,Mar 27, 2022 13:34:56.180335739 UTC,13048,6,151.101.0.81,172.28.0.2,443,52990,12996
55,Mar 27, 2022 13:34:56.180343430 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
56,Mar 27, 2022 13:34:56.180660364 UTC,21712,6,151.101.0.81,172.28.0.2,443,52990,21660
57,Mar 27, 2022 13:34:56.180671118 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
58,Mar 27, 2022 13:34:56.181093492 UTC,10160,6,151.101.0.81,172.28.0.2,443,52990,10108
59,Mar 27, 2022 13:34:56.181100632 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
60,Mar 27, 2022 13:34:56.181312332 UTC,23156,6,151.101.0.81,172.28.0.2,443,52990,23104
61,Mar 27, 2022 13:34:56.181327640 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
62,Mar 27, 2022 13:34:56.181655777 UTC,13048,6,151.101.0.81,172.28.0.2,443,52990,12996
63,Mar 27, 2022 13:34:56.181671087 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
64,Mar 27, 2022 13:34:56.181944129 UTC,23156,6,151.101.0.81,172.28.0.2,443,52990,23104
65,Mar 27, 2022 13:34:56.181956650 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
66,Mar 27, 2022 13:34:56.182237660 UTC,5828,6,151.101.0.81,172.28.0.2,443,52990,5776
67,Mar 27, 2022 13:34:56.182243652 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
68,Mar 27, 2022 13:34:56.182378798 UTC,15936,6,151.101.0.81,172.28.0.2,443,52990,15884
69,Mar 27, 2022 13:34:56.182386833 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
70,Mar 27, 2022 13:34:56.182587441 UTC,36152,6,151.101.0.81,172.28.0.2,443,52990,36100
71,Mar 27, 2022 13:34:56.182602299 UTC,52,6,172.28.0.2,151.101.0.81,52990,443,0
