frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:27:29.680967748 UTC,60,6,172.28.0.2,23.62.25.134,48104,443,0
2,Mar 27, 2022 13:27:29.682766020 UTC,60,6,23.62.25.134,172.28.0.2,443,48104,0
3,Mar 27, 2022 13:27:29.682791439 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
4,Mar 27, 2022 13:27:29.689264660 UTC,569,6,172.28.0.2,23.62.25.134,48104,443,517
5,Mar 27, 2022 13:27:29.690389579 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
6,Mar 27, 2022 13:27:29.692710900 UTC,2948,6,23.62.25.134,172.28.0.2,443,48104,2896
7,Mar 27, 2022 13:27:29.692735972 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
8,Mar 27, 2022 13:27:29.692713099 UTC,1213,6,23.62.25.134,172.28.0.2,443,48104,1161
9,Mar 27, 2022 13:27:29.692740737 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
10,Mar 27, 2022 13:27:29.693598760 UTC,132,6,172.28.0.2,23.62.25.134,48104,443,80
11,Mar 27, 2022 13:27:29.693715973 UTC,98,6,172.28.0.2,23.62.25.134,48104,443,46
12,Mar 27, 2022 13:27:29.693730483 UTC,101,6,172.28.0.2,23.62.25.134,48104,443,49
13,Mar 27, 2022 13:27:29.693740280 UTC,87,6,172.28.0.2,23.62.25.134,48104,443,35
14,Mar 27, 2022 13:27:29.693768438 UTC,113,6,172.28.0.2,23.62.25.134,48104,443,61
15,Mar 27, 2022 13:27:29.694675107 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
16,Mar 27, 2022 13:27:29.694722360 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
17,Mar 27, 2022 13:27:29.694783260 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
18,Mar 27, 2022 13:27:29.694784006 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
19,Mar 27, 2022 13:27:29.694784673 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
20,Mar 27, 2022 13:27:29.695385427 UTC,323,6,23.62.25.134,172.28.0.2,443,48104,271
21,Mar 27, 2022 13:27:29.695394521 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
22,Mar 27, 2022 13:27:29.695457797 UTC,323,6,23.62.25.134,172.28.0.2,443,48104,271
23,Mar 27, 2022 13:27:29.695461720 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
24,Mar 27, 2022 13:27:29.714214290 UTC,122,6,23.62.25.134,172.28.0.2,443,48104,70
25,Mar 27, 2022 13:27:29.714233176 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
26,Mar 27, 2022 13:27:29.714425717 UTC,83,6,172.28.0.2,23.62.25.134,48104,443,31
27,Mar 27, 2022 13:27:29.715464127 UTC,52,6,23.62.25.134,172.28.0.2,443,48104,0
28,Mar 27, 2022 13:27:29.741354087 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
29,Mar 27, 2022 13:27:29.741376940 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
30,Mar 27, 2022 13:27:29.741355781 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
31,Mar 27, 2022 13:27:29.741390548 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
32,Mar 27, 2022 13:27:29.741356596 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
33,Mar 27, 2022 13:27:29.741397519 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
34,Mar 27, 2022 13:27:29.741357350 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
35,Mar 27, 2022 13:27:29.741400597 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
36,Mar 27, 2022 13:27:29.741504107 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
37,Mar 27, 2022 13:27:29.741511134 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
38,Mar 27, 2022 13:27:29.741559239 UTC,2933,6,23.62.25.134,172.28.0.2,443,48104,2881
39,Mar 27, 2022 13:27:29.741581599 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
40,Mar 27, 2022 13:27:29.741837410 UTC,5814,6,23.62.25.134,172.28.0.2,443,48104,5762
41,Mar 27, 2022 13:27:29.741844156 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
42,Mar 27, 2022 13:27:29.742472594 UTC,1500,6,23.62.25.134,172.28.0.2,443,48104,1448
43,Mar 27, 2022 13:27:29.742490084 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
44,Mar 27, 2022 13:27:29.742522371 UTC,5844,6,23.62.25.134,172.28.0.2,443,48104,5792
45,Mar 27, 2022 13:27:29.742558397 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
46,Mar 27, 2022 13:27:29.742794527 UTC,5844,6,23.62.25.134,172.28.0.2,443,48104,5792
47,Mar 27, 2022 13:27:29.742803010 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
48,Mar 27, 2022 13:27:29.743229102 UTC,5844,6,23.62.25.134,172.28.0.2,443,48104,5792
49,Mar 27, 2022 13:27:29.743240874 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
50,Mar 27, 2022 13:27:29.743511623 UTC,5844,6,23.62.25.134,172.28.0.2,443,48104,5792
51,Mar 27, 2022 13:27:29.743520771 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
52,Mar 27, 2022 13:27:29.743707686 UTC,1365,6,23.62.25.134,172.28.0.2,443,48104,1313
53,Mar 27, 2022 13:27:29.743712821 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
54,Mar 27, 2022 13:27:29.751083315 UTC,1029,6,23.62.25.134,172.28.0.2,443,48104,977
55,Mar 27, 2022 13:27:29.751099612 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
56,Mar 27, 2022 13:27:29.751202788 UTC,8725,6,23.62.25.134,172.28.0.2,443,48104,8673
57,Mar 27, 2022 13:27:29.751210360 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
58,Mar 27, 2022 13:27:29.752950721 UTC,7852,6,23.62.25.134,172.28.0.2,443,48104,7800
59,Mar 27, 2022 13:27:29.752966167 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
60,Mar 27, 2022 13:27:29.761625785 UTC,11621,6,23.62.25.134,172.28.0.2,443,48104,11569
61,Mar 27, 2022 13:27:29.761647618 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
62,Mar 27, 2022 13:27:29.764412255 UTC,2143,6,23.62.25.134,172.28.0.2,443,48104,2091
63,Mar 27, 2022 13:27:29.764432667 UTC,52,6,172.28.0.2,23.62.25.134,48104,443,0
64,Mar 27, 2022 13:27:29.765025366 UTC,1500,6,23.62.25.134,172.28.0.2,443,48104,1448
