frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:33:09.556259849 UTC,60,6,172.28.0.2,192.0.66.32,54870,443,0
2,Mar 27, 2022 13:33:09.558570569 UTC,52,6,192.0.66.32,172.28.0.2,443,54870,0
3,Mar 27, 2022 13:33:09.558601795 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
4,Mar 27, 2022 13:33:09.565323940 UTC,557,6,172.28.0.2,192.0.66.32,54870,443,517
5,Mar 27, 2022 13:33:09.566613383 UTC,40,6,192.0.66.32,172.28.0.2,443,54870,0
6,Mar 27, 2022 13:33:09.567026819 UTC,4136,6,192.0.66.32,172.28.0.2,443,54870,4096
7,Mar 27, 2022 13:33:09.567043569 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
8,Mar 27, 2022 13:33:09.568428352 UTC,536,6,192.0.66.32,172.28.0.2,443,54870,496
9,Mar 27, 2022 13:33:09.568442699 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
10,Mar 27, 2022 13:33:09.569130938 UTC,120,6,172.28.0.2,192.0.66.32,54870,443,80
11,Mar 27, 2022 13:33:09.569231984 UTC,86,6,172.28.0.2,192.0.66.32,54870,443,46
12,Mar 27, 2022 13:33:09.569248026 UTC,89,6,172.28.0.2,192.0.66.32,54870,443,49
13,Mar 27, 2022 13:33:09.569258464 UTC,75,6,172.28.0.2,192.0.66.32,54870,443,35
14,Mar 27, 2022 13:33:09.569333943 UTC,102,6,172.28.0.2,192.0.66.32,54870,443,62
15,Mar 27, 2022 13:33:09.570526942 UTC,327,6,192.0.66.32,172.28.0.2,443,54870,287
16,Mar 27, 2022 13:33:09.570540885 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
17,Mar 27, 2022 13:33:09.570557508 UTC,327,6,192.0.66.32,172.28.0.2,443,54870,287
18,Mar 27, 2022 13:33:09.570564335 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
19,Mar 27, 2022 13:33:09.570576109 UTC,40,6,192.0.66.32,172.28.0.2,443,54870,0
20,Mar 27, 2022 13:33:09.570624235 UTC,111,6,192.0.66.32,172.28.0.2,443,54870,71
21,Mar 27, 2022 13:33:09.570627318 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
22,Mar 27, 2022 13:33:09.570675520 UTC,71,6,172.28.0.2,192.0.66.32,54870,443,31
23,Mar 27, 2022 13:33:09.570874956 UTC,477,6,192.0.66.32,172.28.0.2,443,54870,437
24,Mar 27, 2022 13:33:09.570881537 UTC,40,6,172.28.0.2,192.0.66.32,54870,443,0
