frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 27, 2022 13:30:17.183220901 UTC,60,6,172.28.0.2,13.32.181.3,42240,443,0
2,Mar 27, 2022 13:30:17.185462889 UTC,60,6,13.32.181.3,172.28.0.2,443,42240,0
3,Mar 27, 2022 13:30:17.185482722 UTC,52,6,172.28.0.2,13.32.181.3,42240,443,0
4,Mar 27, 2022 13:30:17.191881829 UTC,569,6,172.28.0.2,13.32.181.3,42240,443,517
5,Mar 27, 2022 13:30:17.193393269 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
6,Mar 27, 2022 13:30:17.193878515 UTC,4336,6,13.32.181.3,172.28.0.2,443,42240,4284
7,Mar 27, 2022 13:30:17.193888469 UTC,52,6,172.28.0.2,13.32.181.3,42240,443,0
8,Mar 27, 2022 13:30:17.195660949 UTC,1265,6,13.32.181.3,172.28.0.2,443,42240,1213
9,Mar 27, 2022 13:30:17.195669217 UTC,52,6,172.28.0.2,13.32.181.3,42240,443,0
10,Mar 27, 2022 13:30:17.197040226 UTC,116,6,172.28.0.2,13.32.181.3,42240,443,64
11,Mar 27, 2022 13:30:17.197147224 UTC,98,6,172.28.0.2,13.32.181.3,42240,443,46
12,Mar 27, 2022 13:30:17.197161186 UTC,101,6,172.28.0.2,13.32.181.3,42240,443,49
13,Mar 27, 2022 13:30:17.197171987 UTC,87,6,172.28.0.2,13.32.181.3,42240,443,35
14,Mar 27, 2022 13:30:17.197199875 UTC,116,6,172.28.0.2,13.32.181.3,42240,443,64
15,Mar 27, 2022 13:30:17.198502749 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
16,Mar 27, 2022 13:30:17.198589885 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
17,Mar 27, 2022 13:30:17.198590645 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
18,Mar 27, 2022 13:30:17.198871136 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
19,Mar 27, 2022 13:30:17.198871872 UTC,52,6,13.32.181.3,172.28.0.2,443,42240,0
20,Mar 27, 2022 13:30:17.200076680 UTC,123,6,13.32.181.3,172.28.0.2,443,42240,71
