frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 11:55:37.472723537 UTC,60,6,172.28.0.2,104.112.30.17,48444,443,0
2,Mar 26, 2022 11:55:37.474724943 UTC,60,6,104.112.30.17,172.28.0.2,443,48444,0
3,Mar 26, 2022 11:55:37.474741813 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
4,Mar 26, 2022 11:55:37.481060752 UTC,569,6,172.28.0.2,104.112.30.17,48444,443,517
5,Mar 26, 2022 11:55:37.482724294 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
6,Mar 26, 2022 11:55:37.484437999 UTC,2948,6,104.112.30.17,172.28.0.2,443,48444,2896
7,Mar 26, 2022 11:55:37.484451725 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
8,Mar 26, 2022 11:55:37.484439230 UTC,1165,6,104.112.30.17,172.28.0.2,443,48444,1113
9,Mar 26, 2022 11:55:37.484456369 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
10,Mar 26, 2022 11:55:37.485146654 UTC,132,6,172.28.0.2,104.112.30.17,48444,443,80
11,Mar 26, 2022 11:55:37.485248619 UTC,98,6,172.28.0.2,104.112.30.17,48444,443,46
12,Mar 26, 2022 11:55:37.485267068 UTC,101,6,172.28.0.2,104.112.30.17,48444,443,49
13,Mar 26, 2022 11:55:37.485280461 UTC,87,6,172.28.0.2,104.112.30.17,48444,443,35
14,Mar 26, 2022 11:55:37.485319659 UTC,119,6,172.28.0.2,104.112.30.17,48444,443,67
15,Mar 26, 2022 11:55:37.486778937 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
16,Mar 26, 2022 11:55:37.486844863 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
17,Mar 26, 2022 11:55:37.486900871 UTC,339,6,104.112.30.17,172.28.0.2,443,48444,287
18,Mar 26, 2022 11:55:37.486906161 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
19,Mar 26, 2022 11:55:37.486964482 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
20,Mar 26, 2022 11:55:37.486965190 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
21,Mar 26, 2022 11:55:37.486965831 UTC,339,6,104.112.30.17,172.28.0.2,443,48444,287
22,Mar 26, 2022 11:55:37.486973106 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
23,Mar 26, 2022 11:55:37.486966453 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
24,Mar 26, 2022 11:55:37.494697189 UTC,122,6,104.112.30.17,172.28.0.2,443,48444,70
25,Mar 26, 2022 11:55:37.494704546 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
26,Mar 26, 2022 11:55:37.494763166 UTC,83,6,172.28.0.2,104.112.30.17,48444,443,31
27,Mar 26, 2022 11:55:37.496387236 UTC,52,6,104.112.30.17,172.28.0.2,443,48444,0
28,Mar 26, 2022 11:55:47.540024198 UTC,2933,6,104.112.30.17,172.28.0.2,443,48444,2881
29,Mar 26, 2022 11:55:47.540053685 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
30,Mar 26, 2022 11:55:47.540193998 UTC,5814,6,104.112.30.17,172.28.0.2,443,48444,5762
31,Mar 26, 2022 11:55:47.540201373 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
32,Mar 26, 2022 11:55:47.540195005 UTC,8695,6,104.112.30.17,172.28.0.2,443,48444,8643
33,Mar 26, 2022 11:55:47.540208065 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
34,Mar 26, 2022 11:55:47.540621181 UTC,5814,6,104.112.30.17,172.28.0.2,443,48444,5762
35,Mar 26, 2022 11:55:47.540635968 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
36,Mar 26, 2022 11:55:47.540959669 UTC,1500,6,104.112.30.17,172.28.0.2,443,48444,1448
37,Mar 26, 2022 11:55:47.540964470 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
38,Mar 26, 2022 11:55:47.542036412 UTC,2948,6,104.112.30.17,172.28.0.2,443,48444,2896
39,Mar 26, 2022 11:55:47.542049326 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
40,Mar 26, 2022 11:55:47.542039403 UTC,2948,6,104.112.30.17,172.28.0.2,443,48444,2896
41,Mar 26, 2022 11:55:47.542055559 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
42,Mar 26, 2022 11:55:47.542198772 UTC,11636,6,104.112.30.17,172.28.0.2,443,48444,11584
43,Mar 26, 2022 11:55:47.542206597 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
44,Mar 26, 2022 11:55:47.543172890 UTC,8780,6,104.112.30.17,172.28.0.2,443,48444,8728
45,Mar 26, 2022 11:55:47.543181353 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
46,Mar 26, 2022 11:55:47.544349893 UTC,2628,6,104.112.30.17,172.28.0.2,443,48444,2576
47,Mar 26, 2022 11:55:47.544358717 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
48,Mar 26, 2022 11:55:47.546654883 UTC,8725,6,104.112.30.17,172.28.0.2,443,48444,8673
49,Mar 26, 2022 11:55:47.546667167 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
50,Mar 26, 2022 11:55:47.546748437 UTC,8725,6,104.112.30.17,172.28.0.2,443,48444,8673
51,Mar 26, 2022 11:55:47.546754684 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
52,Mar 26, 2022 11:55:47.546978152 UTC,8740,6,104.112.30.17,172.28.0.2,443,48444,8688
53,Mar 26, 2022 11:55:47.546986132 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
54,Mar 26, 2022 11:55:47.546994600 UTC,8710,6,104.112.30.17,172.28.0.2,443,48444,8658
55,Mar 26, 2022 11:55:47.547006621 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
56,Mar 26, 2022 11:55:47.547461680 UTC,8725,6,104.112.30.17,172.28.0.2,443,48444,8673
57,Mar 26, 2022 11:55:47.547468894 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
58,Mar 26, 2022 11:55:47.550838603 UTC,6106,6,104.112.30.17,172.28.0.2,443,48444,6054
59,Mar 26, 2022 11:55:47.550848352 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
60,Mar 26, 2022 11:55:47.550916810 UTC,14517,6,104.112.30.17,172.28.0.2,443,48444,14465
61,Mar 26, 2022 11:55:47.550929516 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
62,Mar 26, 2022 11:55:47.553652418 UTC,2060,6,104.112.30.17,172.28.0.2,443,48444,2008
63,Mar 26, 2022 11:55:47.553660349 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
64,Mar 26, 2022 11:55:47.554009563 UTC,16458,6,104.112.30.17,172.28.0.2,443,48444,16406
65,Mar 26, 2022 11:55:47.554023796 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
66,Mar 26, 2022 11:55:47.554238808 UTC,5844,6,104.112.30.17,172.28.0.2,443,48444,5792
67,Mar 26, 2022 11:55:47.554247500 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
68,Mar 26, 2022 11:55:47.554267743 UTC,10666,6,104.112.30.17,172.28.0.2,443,48444,10614
69,Mar 26, 2022 11:55:47.554275239 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
70,Mar 26, 2022 11:55:47.564503814 UTC,164,6,104.112.30.17,172.28.0.2,443,48444,112
71,Mar 26, 2022 11:55:47.564516081 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
72,Mar 26, 2022 11:55:47.565259049 UTC,5844,6,104.112.30.17,172.28.0.2,443,48444,5792
73,Mar 26, 2022 11:55:47.565268482 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
74,Mar 26, 2022 11:55:47.565290790 UTC,10666,6,104.112.30.17,172.28.0.2,443,48444,10614
75,Mar 26, 2022 11:55:47.565297859 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
76,Mar 26, 2022 11:55:47.567110423 UTC,5174,6,104.112.30.17,172.28.0.2,443,48444,5122
77,Mar 26, 2022 11:55:47.567122071 UTC,52,6,172.28.0.2,104.112.30.17,48444,443,0
