frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 12:12:20.944184231 UTC,60,6,172.28.0.2,104.106.163.140,36856,443,0
2,Mar 26, 2022 12:12:20.946221533 UTC,60,6,104.106.163.140,172.28.0.2,443,36856,0
3,Mar 26, 2022 12:12:20.946238526 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
4,Mar 26, 2022 12:12:20.952481127 UTC,569,6,172.28.0.2,104.106.163.140,36856,443,517
5,Mar 26, 2022 12:12:20.954056540 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
6,Mar 26, 2022 12:12:20.954893812 UTC,2948,6,104.106.163.140,172.28.0.2,443,36856,2896
7,Mar 26, 2022 12:12:20.954902507 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
8,Mar 26, 2022 12:12:20.955096132 UTC,133,6,104.106.163.140,172.28.0.2,443,36856,81
9,Mar 26, 2022 12:12:20.955101526 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
10,Mar 26, 2022 12:12:20.956701513 UTC,132,6,172.28.0.2,104.106.163.140,36856,443,80
11,Mar 26, 2022 12:12:20.956797129 UTC,98,6,172.28.0.2,104.106.163.140,36856,443,46
12,Mar 26, 2022 12:12:20.956812176 UTC,101,6,172.28.0.2,104.106.163.140,36856,443,49
13,Mar 26, 2022 12:12:20.956822998 UTC,87,6,172.28.0.2,104.106.163.140,36856,443,35
14,Mar 26, 2022 12:12:20.956851412 UTC,115,6,172.28.0.2,104.106.163.140,36856,443,63
15,Mar 26, 2022 12:12:20.958174975 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
16,Mar 26, 2022 12:12:20.958271005 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
17,Mar 26, 2022 12:12:20.958271982 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
18,Mar 26, 2022 12:12:20.958353070 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
19,Mar 26, 2022 12:12:20.958354159 UTC,323,6,104.106.163.140,172.28.0.2,443,36856,271
20,Mar 26, 2022 12:12:20.958374925 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
21,Mar 26, 2022 12:12:20.958355032 UTC,52,6,104.106.163.140,172.28.0.2,443,36856,0
22,Mar 26, 2022 12:12:20.958589054 UTC,323,6,104.106.163.140,172.28.0.2,443,36856,271
23,Mar 26, 2022 12:12:20.958595539 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
24,Mar 26, 2022 12:12:20.962565675 UTC,122,6,104.106.163.140,172.28.0.2,443,36856,70
25,Mar 26, 2022 12:12:20.962574779 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
26,Mar 26, 2022 12:12:20.962626977 UTC,83,6,172.28.0.2,104.106.163.140,36856,443,31
27,Mar 26, 2022 12:12:20.963755847 UTC,2933,6,104.106.163.140,172.28.0.2,443,36856,2881
28,Mar 26, 2022 12:12:20.963763788 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
29,Mar 26, 2022 12:12:20.963816427 UTC,5814,6,104.106.163.140,172.28.0.2,443,36856,5762
30,Mar 26, 2022 12:12:20.963821318 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
31,Mar 26, 2022 12:12:20.964063934 UTC,10188,6,104.106.163.140,172.28.0.2,443,36856,10136
32,Mar 26, 2022 12:12:20.964081960 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
33,Mar 26, 2022 12:12:20.964065478 UTC,1440,6,104.106.163.140,172.28.0.2,443,36856,1388
34,Mar 26, 2022 12:12:20.964086192 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
35,Mar 26, 2022 12:12:20.964773950 UTC,1500,6,104.106.163.140,172.28.0.2,443,36856,1448
36,Mar 26, 2022 12:12:20.964779744 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
37,Mar 26, 2022 12:12:20.964799793 UTC,2948,6,104.106.163.140,172.28.0.2,443,36856,2896
38,Mar 26, 2022 12:12:20.964813294 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
39,Mar 26, 2022 12:12:20.965505522 UTC,1500,6,104.106.163.140,172.28.0.2,443,36856,1448
40,Mar 26, 2022 12:12:20.965512646 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
41,Mar 26, 2022 12:12:20.965522690 UTC,4396,6,104.106.163.140,172.28.0.2,443,36856,4344
42,Mar 26, 2022 12:12:20.965534251 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
43,Mar 26, 2022 12:12:20.965808262 UTC,7292,6,104.106.163.140,172.28.0.2,443,36856,7240
44,Mar 26, 2022 12:12:20.965814351 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
45,Mar 26, 2022 12:12:20.965821930 UTC,4396,6,104.106.163.140,172.28.0.2,443,36856,4344
46,Mar 26, 2022 12:12:20.965828598 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
47,Mar 26, 2022 12:12:20.966659209 UTC,10188,6,104.106.163.140,172.28.0.2,443,36856,10136
48,Mar 26, 2022 12:12:20.966666977 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
49,Mar 26, 2022 12:12:20.966660339 UTC,1500,6,104.106.163.140,172.28.0.2,443,36856,1448
50,Mar 26, 2022 12:12:20.966671637 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
51,Mar 26, 2022 12:12:20.967272333 UTC,8740,6,104.106.163.140,172.28.0.2,443,36856,8688
52,Mar 26, 2022 12:12:20.967279357 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
53,Mar 26, 2022 12:12:20.967690093 UTC,2948,6,104.106.163.140,172.28.0.2,443,36856,2896
54,Mar 26, 2022 12:12:20.967695156 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
55,Mar 26, 2022 12:12:20.967842441 UTC,1500,6,104.106.163.140,172.28.0.2,443,36856,1448
56,Mar 26, 2022 12:12:20.967848449 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
57,Mar 26, 2022 12:12:20.967861320 UTC,2693,6,104.106.163.140,172.28.0.2,443,36856,2641
58,Mar 26, 2022 12:12:20.967864764 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
59,Mar 26, 2022 12:12:20.968183618 UTC,964,6,104.106.163.140,172.28.0.2,443,36856,912
60,Mar 26, 2022 12:12:20.968187893 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
61,Mar 26, 2022 12:12:20.968606229 UTC,8725,6,104.106.163.140,172.28.0.2,443,36856,8673
62,Mar 26, 2022 12:12:20.968613521 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
63,Mar 26, 2022 12:12:20.968749752 UTC,13084,6,104.106.163.140,172.28.0.2,443,36856,13032
64,Mar 26, 2022 12:12:20.968768999 UTC,52,6,172.28.0.2,104.106.163.140,36856,443,0
65,Mar 26, 2022 12:12:20.968830832 UTC,4366,6,104.106.163.140,172.28.0.2,443,36856,4314
