frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 12:14:06.711787228 UTC,60,6,172.28.0.2,74.6.136.150,34382,443,0
2,Mar 26, 2022 12:14:06.728667031 UTC,60,6,74.6.136.150,172.28.0.2,443,34382,0
3,Mar 26, 2022 12:14:06.728687383 UTC,52,6,172.28.0.2,74.6.136.150,34382,443,0
4,Mar 26, 2022 12:14:06.735656656 UTC,569,6,172.28.0.2,74.6.136.150,34382,443,517
5,Mar 26, 2022 12:14:06.752037426 UTC,52,6,74.6.136.150,172.28.0.2,443,34382,0
6,Mar 26, 2022 12:14:06.752624610 UTC,4148,6,74.6.136.150,172.28.0.2,443,34382,4096
7,Mar 26, 2022 12:14:06.752635380 UTC,52,6,172.28.0.2,74.6.136.150,34382,443,0
8,Mar 26, 2022 12:14:06.753602137 UTC,1440,6,74.6.136.150,172.28.0.2,443,34382,1388
9,Mar 26, 2022 12:14:06.753608940 UTC,52,6,172.28.0.2,74.6.136.150,34382,443,0
10,Mar 26, 2022 12:14:06.754115134 UTC,116,6,172.28.0.2,74.6.136.150,34382,443,64
11,Mar 26, 2022 12:14:06.754238701 UTC,98,6,172.28.0.2,74.6.136.150,34382,443,46
12,Mar 26, 2022 12:14:06.754252269 UTC,101,6,172.28.0.2,74.6.136.150,34382,443,49
13,Mar 26, 2022 12:14:06.754261941 UTC,87,6,172.28.0.2,74.6.136.150,34382,443,35
14,Mar 26, 2022 12:14:06.754288335 UTC,117,6,172.28.0.2,74.6.136.150,34382,443,65
15,Mar 26, 2022 12:14:06.770685311 UTC,339,6,74.6.136.150,172.28.0.2,443,34382,287
16,Mar 26, 2022 12:14:06.770701945 UTC,52,6,172.28.0.2,74.6.136.150,34382,443,0
17,Mar 26, 2022 12:14:06.770732292 UTC,339,6,74.6.136.150,172.28.0.2,443,34382,287
18,Mar 26, 2022 12:14:06.770738636 UTC,52,6,172.28.0.2,74.6.136.150,34382,443,0
