frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 12:07:57.964865585 UTC,60,6,172.28.0.2,151.101.1.67,47040,443,0
2,Mar 26, 2022 12:07:57.966564828 UTC,60,6,151.101.1.67,172.28.0.2,443,47040,0
3,Mar 26, 2022 12:07:57.966581241 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
4,Mar 26, 2022 12:07:57.972807977 UTC,569,6,172.28.0.2,151.101.1.67,47040,443,517
5,Mar 26, 2022 12:07:57.973969603 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
6,Mar 26, 2022 12:07:57.976524433 UTC,5108,6,151.101.1.67,172.28.0.2,443,47040,5056
7,Mar 26, 2022 12:07:57.976536019 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
8,Mar 26, 2022 12:07:57.977830505 UTC,145,6,172.28.0.2,151.101.1.67,47040,443,93
9,Mar 26, 2022 12:07:57.978970093 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
10,Mar 26, 2022 12:07:57.979099074 UTC,103,6,151.101.1.67,172.28.0.2,443,47040,51
11,Mar 26, 2022 12:07:57.979103547 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
12,Mar 26, 2022 12:07:57.979253365 UTC,105,6,172.28.0.2,151.101.1.67,47040,443,53
13,Mar 26, 2022 12:07:57.979267632 UTC,108,6,172.28.0.2,151.101.1.67,47040,443,56
14,Mar 26, 2022 12:07:57.979277202 UTC,94,6,172.28.0.2,151.101.1.67,47040,443,42
15,Mar 26, 2022 12:07:57.979302500 UTC,119,6,172.28.0.2,151.101.1.67,47040,443,67
16,Mar 26, 2022 12:07:57.980510367 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
17,Mar 26, 2022 12:07:57.980511252 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
18,Mar 26, 2022 12:07:57.980511890 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
19,Mar 26, 2022 12:07:57.980512620 UTC,118,6,151.101.1.67,172.28.0.2,443,47040,66
20,Mar 26, 2022 12:07:57.980523591 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
21,Mar 26, 2022 12:07:57.980513244 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
22,Mar 26, 2022 12:07:57.980557846 UTC,90,6,172.28.0.2,151.101.1.67,47040,443,38
23,Mar 26, 2022 12:07:57.981356517 UTC,13048,6,151.101.1.67,172.28.0.2,443,47040,12996
24,Mar 26, 2022 12:07:57.981385524 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
25,Mar 26, 2022 12:07:57.981791190 UTC,3254,6,151.101.1.67,172.28.0.2,443,47040,3202
26,Mar 26, 2022 12:07:57.981797435 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
27,Mar 26, 2022 12:07:57.982012087 UTC,13048,6,151.101.1.67,172.28.0.2,443,47040,12996
28,Mar 26, 2022 12:07:57.982026440 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
29,Mar 26, 2022 12:07:57.982931660 UTC,11604,6,151.101.1.67,172.28.0.2,443,47040,11552
30,Mar 26, 2022 12:07:57.982940055 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
31,Mar 26, 2022 12:07:57.983726840 UTC,52,6,151.101.1.67,172.28.0.2,443,47040,0
32,Mar 26, 2022 12:07:57.983728124 UTC,2940,6,151.101.1.67,172.28.0.2,443,47040,2888
33,Mar 26, 2022 12:07:57.983735869 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
34,Mar 26, 2022 12:07:57.984015484 UTC,21712,6,151.101.1.67,172.28.0.2,443,47040,21660
35,Mar 26, 2022 12:07:57.984033274 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
36,Mar 26, 2022 12:07:57.984846229 UTC,4384,6,151.101.1.67,172.28.0.2,443,47040,4332
37,Mar 26, 2022 12:07:57.984855470 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
38,Mar 26, 2022 12:07:57.984958025 UTC,2940,6,151.101.1.67,172.28.0.2,443,47040,2888
39,Mar 26, 2022 12:07:57.984963130 UTC,52,6,172.28.0.2,151.101.1.67,47040,443,0
