frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 11:58:00.921002787 UTC,60,6,172.28.0.2,23.62.25.134,50150,443,0
2,Mar 26, 2022 11:58:00.922935970 UTC,60,6,23.62.25.134,172.28.0.2,443,50150,0
3,Mar 26, 2022 11:58:00.922957458 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
4,Mar 26, 2022 11:58:00.929193133 UTC,569,6,172.28.0.2,23.62.25.134,50150,443,517
5,Mar 26, 2022 11:58:00.930637523 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
6,Mar 26, 2022 11:58:00.932501326 UTC,2948,6,23.62.25.134,172.28.0.2,443,50150,2896
7,Mar 26, 2022 11:58:00.932513486 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
8,Mar 26, 2022 11:58:00.932502505 UTC,1213,6,23.62.25.134,172.28.0.2,443,50150,1161
9,Mar 26, 2022 11:58:00.932518087 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
10,Mar 26, 2022 11:58:00.933207986 UTC,132,6,172.28.0.2,23.62.25.134,50150,443,80
11,Mar 26, 2022 11:58:00.933307194 UTC,98,6,172.28.0.2,23.62.25.134,50150,443,46
12,Mar 26, 2022 11:58:00.933321372 UTC,101,6,172.28.0.2,23.62.25.134,50150,443,49
13,Mar 26, 2022 11:58:00.933331221 UTC,87,6,172.28.0.2,23.62.25.134,50150,443,35
14,Mar 26, 2022 11:58:00.933357312 UTC,113,6,172.28.0.2,23.62.25.134,50150,443,61
15,Mar 26, 2022 11:58:00.934560372 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
16,Mar 26, 2022 11:58:00.934635872 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
17,Mar 26, 2022 11:58:00.934687478 UTC,323,6,23.62.25.134,172.28.0.2,443,50150,271
18,Mar 26, 2022 11:58:00.934692463 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
19,Mar 26, 2022 11:58:00.934747126 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
20,Mar 26, 2022 11:58:00.934747876 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
21,Mar 26, 2022 11:58:00.934748524 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
22,Mar 26, 2022 11:58:00.934768248 UTC,323,6,23.62.25.134,172.28.0.2,443,50150,271
23,Mar 26, 2022 11:58:00.934771304 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
24,Mar 26, 2022 11:58:00.938176879 UTC,122,6,23.62.25.134,172.28.0.2,443,50150,70
25,Mar 26, 2022 11:58:00.938184243 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
26,Mar 26, 2022 11:58:00.938228822 UTC,83,6,172.28.0.2,23.62.25.134,50150,443,31
27,Mar 26, 2022 11:58:00.939623788 UTC,52,6,23.62.25.134,172.28.0.2,443,50150,0
28,Mar 26, 2022 11:58:00.973214877 UTC,2933,6,23.62.25.134,172.28.0.2,443,50150,2881
29,Mar 26, 2022 11:58:00.973225411 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
30,Mar 26, 2022 11:58:00.973256200 UTC,5814,6,23.62.25.134,172.28.0.2,443,50150,5762
31,Mar 26, 2022 11:58:00.973272192 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
32,Mar 26, 2022 11:58:00.973257050 UTC,5814,6,23.62.25.134,172.28.0.2,443,50150,5762
33,Mar 26, 2022 11:58:00.973276473 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
34,Mar 26, 2022 11:58:00.973709603 UTC,8695,6,23.62.25.134,172.28.0.2,443,50150,8643
35,Mar 26, 2022 11:58:00.973717430 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
36,Mar 26, 2022 11:58:00.974451748 UTC,1500,6,23.62.25.134,172.28.0.2,443,50150,1448
37,Mar 26, 2022 11:58:00.974456288 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
38,Mar 26, 2022 11:58:00.974614347 UTC,5844,6,23.62.25.134,172.28.0.2,443,50150,5792
39,Mar 26, 2022 11:58:00.974629017 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
40,Mar 26, 2022 11:58:00.975007872 UTC,1500,6,23.62.25.134,172.28.0.2,443,50150,1448
41,Mar 26, 2022 11:58:00.975014318 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
42,Mar 26, 2022 11:58:00.975028787 UTC,10188,6,23.62.25.134,172.28.0.2,443,50150,10136
43,Mar 26, 2022 11:58:00.975034702 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
44,Mar 26, 2022 11:58:00.975653488 UTC,7157,6,23.62.25.134,172.28.0.2,443,50150,7105
45,Mar 26, 2022 11:58:00.975662407 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
46,Mar 26, 2022 11:58:00.981084699 UTC,1025,6,23.62.25.134,172.28.0.2,443,50150,973
47,Mar 26, 2022 11:58:00.981092275 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
48,Mar 26, 2022 11:58:00.981293387 UTC,8725,6,23.62.25.134,172.28.0.2,443,50150,8673
49,Mar 26, 2022 11:58:00.981300296 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
50,Mar 26, 2022 11:58:00.981421512 UTC,7852,6,23.62.25.134,172.28.0.2,443,50150,7800
51,Mar 26, 2022 11:58:00.981427927 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
52,Mar 26, 2022 11:58:00.986799019 UTC,11621,6,23.62.25.134,172.28.0.2,443,50150,11569
53,Mar 26, 2022 11:58:00.986809530 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
54,Mar 26, 2022 11:58:00.989260074 UTC,2139,6,23.62.25.134,172.28.0.2,443,50150,2087
55,Mar 26, 2022 11:58:00.989268002 UTC,52,6,172.28.0.2,23.62.25.134,50150,443,0
56,Mar 26, 2022 11:58:00.991534967 UTC,13069,6,23.62.25.134,172.28.0.2,443,50150,13017
