frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 26, 2022 11:59:47.430828776 UTC,60,6,172.28.0.2,223.165.28.175,41004,443,0
2,Mar 26, 2022 11:59:47.642787879 UTC,60,6,223.165.28.175,172.28.0.2,443,41004,0
3,Mar 26, 2022 11:59:47.642822361 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
4,Mar 26, 2022 11:59:47.668650453 UTC,569,6,172.28.0.2,223.165.28.175,41004,443,517
5,Mar 26, 2022 11:59:47.880218355 UTC,52,6,223.165.28.175,172.28.0.2,443,41004,0
6,Mar 26, 2022 11:59:47.881332883 UTC,5844,6,223.165.28.175,172.28.0.2,443,41004,5792
7,Mar 26, 2022 11:59:47.881386368 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
8,Mar 26, 2022 11:59:47.881335588 UTC,389,6,223.165.28.175,172.28.0.2,443,41004,337
9,Mar 26, 2022 11:59:47.881394478 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
10,Mar 26, 2022 11:59:47.882845577 UTC,178,6,172.28.0.2,223.165.28.175,41004,443,126
11,Mar 26, 2022 11:59:48.094921102 UTC,103,6,223.165.28.175,172.28.0.2,443,41004,51
12,Mar 26, 2022 11:59:48.094946670 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
13,Mar 26, 2022 11:59:48.094994093 UTC,121,6,223.165.28.175,172.28.0.2,443,41004,69
14,Mar 26, 2022 11:59:48.095000137 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
15,Mar 26, 2022 11:59:48.095197326 UTC,105,6,172.28.0.2,223.165.28.175,41004,443,53
16,Mar 26, 2022 11:59:48.095233027 UTC,108,6,172.28.0.2,223.165.28.175,41004,443,56
17,Mar 26, 2022 11:59:48.095248293 UTC,94,6,172.28.0.2,223.165.28.175,41004,443,42
18,Mar 26, 2022 11:59:48.095298383 UTC,125,6,172.28.0.2,223.165.28.175,41004,443,73
19,Mar 26, 2022 11:59:48.095336220 UTC,90,6,172.28.0.2,223.165.28.175,41004,443,38
20,Mar 26, 2022 11:59:48.306465549 UTC,52,6,223.165.28.175,172.28.0.2,443,41004,0
21,Mar 26, 2022 11:59:48.306501916 UTC,90,6,223.165.28.175,172.28.0.2,443,41004,38
22,Mar 26, 2022 11:59:48.306512431 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
23,Mar 26, 2022 11:59:48.307177899 UTC,555,6,223.165.28.175,172.28.0.2,443,41004,503
24,Mar 26, 2022 11:59:48.307192608 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
25,Mar 26, 2022 11:59:48.307420875 UTC,83,6,172.28.0.2,223.165.28.175,41004,443,31
26,Mar 26, 2022 11:59:48.308603904 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
27,Mar 26, 2022 11:59:48.518886273 UTC,52,6,223.165.28.175,172.28.0.2,443,41004,0
28,Mar 26, 2022 11:59:48.518915969 UTC,52,6,172.28.0.2,223.165.28.175,41004,443,0
29,Mar 26, 2022 11:59:48.519754560 UTC,52,6,223.165.28.175,172.28.0.2,443,41004,0
30,Mar 26, 2022 11:59:53.365146525 UTC,60,6,172.28.0.2,223.165.28.175,41024,443,0
31,Mar 26, 2022 11:59:53.571978801 UTC,60,6,223.165.28.175,172.28.0.2,443,41024,0
32,Mar 26, 2022 11:59:53.572007454 UTC,52,6,172.28.0.2,223.165.28.175,41024,443,0
33,Mar 26, 2022 11:59:53.578415027 UTC,569,6,172.28.0.2,223.165.28.175,41024,443,517
34,Mar 26, 2022 11:59:53.785144237 UTC,52,6,223.165.28.175,172.28.0.2,443,41024,0
35,Mar 26, 2022 11:59:53.786689961 UTC,6181,6,223.165.28.175,172.28.0.2,443,41024,6129
36,Mar 26, 2022 11:59:53.786708156 UTC,52,6,172.28.0.2,223.165.28.175,41024,443,0
