frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 08:52:57.782170871 UTC,60,6,172.28.0.2,104.104.70.164,36900,443,0
2,Mar 28, 2022 08:52:57.785009897 UTC,60,6,104.104.70.164,172.28.0.2,443,36900,0
3,Mar 28, 2022 08:52:57.785036726 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
4,Mar 28, 2022 08:52:57.794448832 UTC,569,6,172.28.0.2,104.104.70.164,36900,443,517
5,Mar 28, 2022 08:52:57.795670923 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
6,Mar 28, 2022 08:52:57.795944838 UTC,2948,6,104.104.70.164,172.28.0.2,443,36900,2896
7,Mar 28, 2022 08:52:57.795969163 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
8,Mar 28, 2022 08:52:57.795946774 UTC,1252,6,104.104.70.164,172.28.0.2,443,36900,1200
9,Mar 28, 2022 08:52:57.795974113 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
10,Mar 28, 2022 08:52:57.796830228 UTC,1399,6,104.104.70.164,172.28.0.2,443,36900,1347
11,Mar 28, 2022 08:52:57.796839562 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
12,Mar 28, 2022 08:52:57.799242086 UTC,178,6,172.28.0.2,104.104.70.164,36900,443,126
13,Mar 28, 2022 08:52:57.800312608 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
14,Mar 28, 2022 08:52:57.800420442 UTC,103,6,104.104.70.164,172.28.0.2,443,36900,51
15,Mar 28, 2022 08:52:57.800425013 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
16,Mar 28, 2022 08:52:57.800640060 UTC,105,6,172.28.0.2,104.104.70.164,36900,443,53
17,Mar 28, 2022 08:52:57.800661764 UTC,108,6,172.28.0.2,104.104.70.164,36900,443,56
18,Mar 28, 2022 08:52:57.800675215 UTC,94,6,172.28.0.2,104.104.70.164,36900,443,42
19,Mar 28, 2022 08:52:57.800716630 UTC,123,6,172.28.0.2,104.104.70.164,36900,443,71
20,Mar 28, 2022 08:52:57.801672765 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
21,Mar 28, 2022 08:52:57.801674249 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
22,Mar 28, 2022 08:52:57.801719411 UTC,129,6,104.104.70.164,172.28.0.2,443,36900,77
23,Mar 28, 2022 08:52:57.801726181 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
24,Mar 28, 2022 08:52:57.801720410 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
25,Mar 28, 2022 08:52:57.801783924 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
26,Mar 28, 2022 08:52:57.802520195 UTC,90,6,172.28.0.2,104.104.70.164,36900,443,38
27,Mar 28, 2022 08:52:57.803566640 UTC,52,6,104.104.70.164,172.28.0.2,443,36900,0
28,Mar 28, 2022 08:52:57.806278364 UTC,2940,6,104.104.70.164,172.28.0.2,443,36900,2888
29,Mar 28, 2022 08:52:57.806341907 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
30,Mar 28, 2022 08:52:57.806339426 UTC,5828,6,104.104.70.164,172.28.0.2,443,36900,5776
31,Mar 28, 2022 08:52:57.806340799 UTC,2940,6,104.104.70.164,172.28.0.2,443,36900,2888
32,Mar 28, 2022 08:52:57.806341932 UTC,5828,6,104.104.70.164,172.28.0.2,443,36900,5776
33,Mar 28, 2022 08:52:57.806368777 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
34,Mar 28, 2022 08:52:57.806863238 UTC,5828,6,104.104.70.164,172.28.0.2,443,36900,5776
35,Mar 28, 2022 08:52:57.806871950 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
36,Mar 28, 2022 08:52:57.807417299 UTC,5844,6,104.104.70.164,172.28.0.2,443,36900,5792
37,Mar 28, 2022 08:52:57.807425212 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
38,Mar 28, 2022 08:52:57.807979899 UTC,20252,6,104.104.70.164,172.28.0.2,443,36900,20200
39,Mar 28, 2022 08:52:57.807992888 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
40,Mar 28, 2022 08:52:57.813354680 UTC,858,6,104.104.70.164,172.28.0.2,443,36900,806
41,Mar 28, 2022 08:52:57.819363353 UTC,8732,6,104.104.70.164,172.28.0.2,443,36900,8680
42,Mar 28, 2022 08:52:57.819381432 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
43,Mar 28, 2022 08:52:57.822648995 UTC,7859,6,104.104.70.164,172.28.0.2,443,36900,7807
44,Mar 28, 2022 08:52:57.822665327 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
45,Mar 28, 2022 08:52:57.824650080 UTC,10180,6,104.104.70.164,172.28.0.2,443,36900,10128
46,Mar 28, 2022 08:52:57.824666018 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
47,Mar 28, 2022 08:52:57.825983923 UTC,6411,6,104.104.70.164,172.28.0.2,443,36900,6359
48,Mar 28, 2022 08:52:57.825996042 UTC,52,6,172.28.0.2,104.104.70.164,36900,443,0
