frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 08:57:06.738354694 UTC,60,6,172.28.0.2,23.46.236.194,60782,443,0
2,Mar 28, 2022 08:57:06.740862161 UTC,60,6,23.46.236.194,172.28.0.2,443,60782,0
3,Mar 28, 2022 08:57:06.740892914 UTC,52,6,172.28.0.2,23.46.236.194,60782,443,0
4,Mar 28, 2022 08:57:06.747394377 UTC,569,6,172.28.0.2,23.46.236.194,60782,443,517
5,Mar 28, 2022 08:57:06.748934555 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
6,Mar 28, 2022 08:57:06.750290484 UTC,2948,6,23.46.236.194,172.28.0.2,443,60782,2896
7,Mar 28, 2022 08:57:06.750312716 UTC,52,6,172.28.0.2,23.46.236.194,60782,443,0
8,Mar 28, 2022 08:57:06.750292544 UTC,611,6,23.46.236.194,172.28.0.2,443,60782,559
9,Mar 28, 2022 08:57:06.750317600 UTC,52,6,172.28.0.2,23.46.236.194,60782,443,0
10,Mar 28, 2022 08:57:06.751101580 UTC,132,6,172.28.0.2,23.46.236.194,60782,443,80
11,Mar 28, 2022 08:57:06.751202692 UTC,98,6,172.28.0.2,23.46.236.194,60782,443,46
12,Mar 28, 2022 08:57:06.751218167 UTC,101,6,172.28.0.2,23.46.236.194,60782,443,49
13,Mar 28, 2022 08:57:06.751227598 UTC,87,6,172.28.0.2,23.46.236.194,60782,443,35
14,Mar 28, 2022 08:57:06.751254283 UTC,112,6,172.28.0.2,23.46.236.194,60782,443,60
15,Mar 28, 2022 08:57:06.752582397 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
16,Mar 28, 2022 08:57:06.752583783 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
17,Mar 28, 2022 08:57:06.752713259 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
18,Mar 28, 2022 08:57:06.752714617 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
19,Mar 28, 2022 08:57:06.752715268 UTC,52,6,23.46.236.194,172.28.0.2,443,60782,0
20,Mar 28, 2022 08:57:06.752866726 UTC,323,6,23.46.236.194,172.28.0.2,443,60782,271
21,Mar 28, 2022 08:57:06.752877993 UTC,52,6,172.28.0.2,23.46.236.194,60782,443,0
22,Mar 28, 2022 08:57:06.752938448 UTC,323,6,23.46.236.194,172.28.0.2,443,60782,271
