frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:07:15.558228714 UTC,60,6,172.28.0.2,104.87.86.172,45578,443,0
2,Mar 28, 2022 09:07:15.560345339 UTC,60,6,104.87.86.172,172.28.0.2,443,45578,0
3,Mar 28, 2022 09:07:15.560372048 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
4,Mar 28, 2022 09:07:15.566823874 UTC,569,6,172.28.0.2,104.87.86.172,45578,443,517
5,Mar 28, 2022 09:07:15.568175422 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
6,Mar 28, 2022 09:07:15.569316343 UTC,2948,6,104.87.86.172,172.28.0.2,443,45578,2896
7,Mar 28, 2022 09:07:15.569330208 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
8,Mar 28, 2022 09:07:15.569317420 UTC,223,6,104.87.86.172,172.28.0.2,443,45578,171
9,Mar 28, 2022 09:07:15.569334187 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
10,Mar 28, 2022 09:07:15.570181792 UTC,132,6,172.28.0.2,104.87.86.172,45578,443,80
11,Mar 28, 2022 09:07:15.570281890 UTC,98,6,172.28.0.2,104.87.86.172,45578,443,46
12,Mar 28, 2022 09:07:15.570297294 UTC,101,6,172.28.0.2,104.87.86.172,45578,443,49
13,Mar 28, 2022 09:07:15.570307181 UTC,87,6,172.28.0.2,104.87.86.172,45578,443,35
14,Mar 28, 2022 09:07:15.570335960 UTC,118,6,172.28.0.2,104.87.86.172,45578,443,66
15,Mar 28, 2022 09:07:15.571421784 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
16,Mar 28, 2022 09:07:15.571477321 UTC,339,6,104.87.86.172,172.28.0.2,443,45578,287
17,Mar 28, 2022 09:07:15.571483848 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
18,Mar 28, 2022 09:07:15.571478201 UTC,339,6,104.87.86.172,172.28.0.2,443,45578,287
19,Mar 28, 2022 09:07:15.571493499 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
20,Mar 28, 2022 09:07:15.571521323 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
21,Mar 28, 2022 09:07:15.571521995 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
22,Mar 28, 2022 09:07:15.571522614 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
23,Mar 28, 2022 09:07:15.571523231 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
24,Mar 28, 2022 09:07:15.575271777 UTC,403,6,104.87.86.172,172.28.0.2,443,45578,351
25,Mar 28, 2022 09:07:15.575283791 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
26,Mar 28, 2022 09:07:15.575378195 UTC,83,6,172.28.0.2,104.87.86.172,45578,443,31
27,Mar 28, 2022 09:07:15.575442553 UTC,76,6,172.28.0.2,104.87.86.172,45578,443,24
28,Mar 28, 2022 09:07:15.576215184 UTC,52,6,172.28.0.2,104.87.86.172,45578,443,0
29,Mar 28, 2022 09:07:15.576530359 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
30,Mar 28, 2022 09:07:15.576637481 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
31,Mar 28, 2022 09:07:15.577981952 UTC,76,6,104.87.86.172,172.28.0.2,443,45578,24
32,Mar 28, 2022 09:07:15.578006867 UTC,40,6,172.28.0.2,104.87.86.172,45578,443,0
33,Mar 28, 2022 09:07:15.578027878 UTC,52,6,104.87.86.172,172.28.0.2,443,45578,0
34,Mar 28, 2022 09:07:15.578038108 UTC,40,6,172.28.0.2,104.87.86.172,45578,443,0
35,Mar 28, 2022 09:07:20.673183904 UTC,60,6,172.28.0.2,104.87.86.172,45596,443,0
