frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:00:59.794920210 UTC,60,6,172.28.0.2,23.62.24.63,43226,443,0
2,Mar 28, 2022 09:00:59.797112859 UTC,60,6,23.62.24.63,172.28.0.2,443,43226,0
3,Mar 28, 2022 09:00:59.797149175 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
4,Mar 28, 2022 09:00:59.803714056 UTC,569,6,172.28.0.2,23.62.24.63,43226,443,517
5,Mar 28, 2022 09:00:59.805282285 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
6,Mar 28, 2022 09:00:59.805813627 UTC,2948,6,23.62.24.63,172.28.0.2,443,43226,2896
7,Mar 28, 2022 09:00:59.805838531 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
8,Mar 28, 2022 09:00:59.805815953 UTC,1252,6,23.62.24.63,172.28.0.2,443,43226,1200
9,Mar 28, 2022 09:00:59.805845297 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
10,Mar 28, 2022 09:00:59.806037476 UTC,1259,6,23.62.24.63,172.28.0.2,443,43226,1207
11,Mar 28, 2022 09:00:59.806045893 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
12,Mar 28, 2022 09:00:59.806988462 UTC,132,6,172.28.0.2,23.62.24.63,43226,443,80
13,Mar 28, 2022 09:00:59.807134065 UTC,98,6,172.28.0.2,23.62.24.63,43226,443,46
14,Mar 28, 2022 09:00:59.807147907 UTC,101,6,172.28.0.2,23.62.24.63,43226,443,49
15,Mar 28, 2022 09:00:59.807157863 UTC,87,6,172.28.0.2,23.62.24.63,43226,443,35
16,Mar 28, 2022 09:00:59.807189777 UTC,114,6,172.28.0.2,23.62.24.63,43226,443,62
17,Mar 28, 2022 09:00:59.808432321 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
18,Mar 28, 2022 09:00:59.808534442 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
19,Mar 28, 2022 09:00:59.808651167 UTC,323,6,23.62.24.63,172.28.0.2,443,43226,271
20,Mar 28, 2022 09:00:59.808665852 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
21,Mar 28, 2022 09:00:59.808750645 UTC,323,6,23.62.24.63,172.28.0.2,443,43226,271
22,Mar 28, 2022 09:00:59.808757382 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
23,Mar 28, 2022 09:00:59.808751483 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
24,Mar 28, 2022 09:00:59.808752191 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
25,Mar 28, 2022 09:00:59.808752821 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
26,Mar 28, 2022 09:00:59.812516031 UTC,122,6,23.62.24.63,172.28.0.2,443,43226,70
27,Mar 28, 2022 09:00:59.812533418 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
28,Mar 28, 2022 09:00:59.812627379 UTC,83,6,172.28.0.2,23.62.24.63,43226,443,31
29,Mar 28, 2022 09:00:59.814044687 UTC,52,6,23.62.24.63,172.28.0.2,443,43226,0
30,Mar 28, 2022 09:00:59.826577427 UTC,2933,6,23.62.24.63,172.28.0.2,443,43226,2881
31,Mar 28, 2022 09:00:59.826597391 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
32,Mar 28, 2022 09:00:59.826630326 UTC,2933,6,23.62.24.63,172.28.0.2,443,43226,2881
33,Mar 28, 2022 09:00:59.826650205 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
34,Mar 28, 2022 09:00:59.826631146 UTC,2933,6,23.62.24.63,172.28.0.2,443,43226,2881
35,Mar 28, 2022 09:00:59.826654103 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
36,Mar 28, 2022 09:00:59.826631942 UTC,2933,6,23.62.24.63,172.28.0.2,443,43226,2881
37,Mar 28, 2022 09:00:59.826657483 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
38,Mar 28, 2022 09:00:59.826632684 UTC,5814,6,23.62.24.63,172.28.0.2,443,43226,5762
39,Mar 28, 2022 09:00:59.826724796 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
40,Mar 28, 2022 09:00:59.826994062 UTC,5814,6,23.62.24.63,172.28.0.2,443,43226,5762
41,Mar 28, 2022 09:00:59.827001407 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
42,Mar 28, 2022 09:00:59.827417485 UTC,1500,6,23.62.24.63,172.28.0.2,443,43226,1448
43,Mar 28, 2022 09:00:59.827426168 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
44,Mar 28, 2022 09:00:59.827923940 UTC,4396,6,23.62.24.63,172.28.0.2,443,43226,4344
45,Mar 28, 2022 09:00:59.827939557 UTC,1500,6,23.62.24.63,172.28.0.2,443,43226,1448
46,Mar 28, 2022 09:00:59.827959305 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
47,Mar 28, 2022 09:00:59.828100629 UTC,1500,6,23.62.24.63,172.28.0.2,443,43226,1448
48,Mar 28, 2022 09:00:59.828105707 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
49,Mar 28, 2022 09:00:59.828178623 UTC,4396,6,23.62.24.63,172.28.0.2,443,43226,4344
50,Mar 28, 2022 09:00:59.828183262 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
51,Mar 28, 2022 09:00:59.828559018 UTC,5844,6,23.62.24.63,172.28.0.2,443,43226,5792
52,Mar 28, 2022 09:00:59.828564943 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
53,Mar 28, 2022 09:00:59.828915820 UTC,1500,6,23.62.24.63,172.28.0.2,443,43226,1448
54,Mar 28, 2022 09:00:59.828921749 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
55,Mar 28, 2022 09:00:59.828916808 UTC,4396,6,23.62.24.63,172.28.0.2,443,43226,4344
56,Mar 28, 2022 09:00:59.828927369 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
57,Mar 28, 2022 09:00:59.829136305 UTC,1365,6,23.62.24.63,172.28.0.2,443,43226,1313
58,Mar 28, 2022 09:00:59.829140183 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
59,Mar 28, 2022 09:00:59.834544002 UTC,1101,6,23.62.24.63,172.28.0.2,443,43226,1049
60,Mar 28, 2022 09:00:59.834559829 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
61,Mar 28, 2022 09:00:59.843494162 UTC,8725,6,23.62.24.63,172.28.0.2,443,43226,8673
62,Mar 28, 2022 09:00:59.843513407 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
63,Mar 28, 2022 09:00:59.853722961 UTC,7852,6,23.62.24.63,172.28.0.2,443,43226,7800
64,Mar 28, 2022 09:00:59.853741387 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
65,Mar 28, 2022 09:00:59.853947158 UTC,10173,6,23.62.24.63,172.28.0.2,443,43226,10121
66,Mar 28, 2022 09:00:59.853954988 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
67,Mar 28, 2022 09:00:59.862938466 UTC,6404,6,23.62.24.63,172.28.0.2,443,43226,6352
68,Mar 28, 2022 09:00:59.862956004 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
69,Mar 28, 2022 09:00:59.874681813 UTC,7926,6,23.62.24.63,172.28.0.2,443,43226,7874
70,Mar 28, 2022 09:00:59.874708090 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
71,Mar 28, 2022 09:00:59.874725685 UTC,13069,6,23.62.24.63,172.28.0.2,443,43226,13017
72,Mar 28, 2022 09:00:59.874734044 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
73,Mar 28, 2022 09:00:59.884022013 UTC,3508,6,23.62.24.63,172.28.0.2,443,43226,3456
74,Mar 28, 2022 09:00:59.884042708 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
75,Mar 28, 2022 09:00:59.884080205 UTC,15965,6,23.62.24.63,172.28.0.2,443,43226,15913
76,Mar 28, 2022 09:00:59.884096576 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
77,Mar 28, 2022 09:00:59.894493310 UTC,612,6,23.62.24.63,172.28.0.2,443,43226,560
78,Mar 28, 2022 09:00:59.894511677 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
79,Mar 28, 2022 09:00:59.894553897 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
80,Mar 28, 2022 09:00:59.894563408 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
81,Mar 28, 2022 09:00:59.904372765 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
82,Mar 28, 2022 09:00:59.904412714 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
83,Mar 28, 2022 09:00:59.904428848 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
84,Mar 28, 2022 09:00:59.912942973 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
85,Mar 28, 2022 09:00:59.913028941 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
86,Mar 28, 2022 09:00:59.918590381 UTC,9822,6,23.62.24.63,172.28.0.2,443,43226,9770
87,Mar 28, 2022 09:00:59.918613978 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
88,Mar 28, 2022 09:00:59.918591981 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
89,Mar 28, 2022 09:00:59.918707232 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
90,Mar 28, 2022 09:00:59.920562278 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
91,Mar 28, 2022 09:00:59.920618725 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
92,Mar 28, 2022 09:00:59.920629340 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
93,Mar 28, 2022 09:00:59.922684797 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
94,Mar 28, 2022 09:00:59.922743345 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
95,Mar 28, 2022 09:00:59.922754012 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
96,Mar 28, 2022 09:00:59.922959736 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
97,Mar 28, 2022 09:00:59.922961041 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
98,Mar 28, 2022 09:00:59.922973675 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
99,Mar 28, 2022 09:00:59.923284839 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
100,Mar 28, 2022 09:00:59.923287251 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
101,Mar 28, 2022 09:00:59.923308209 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
102,Mar 28, 2022 09:00:59.923529110 UTC,6381,6,23.62.24.63,172.28.0.2,443,43226,6329
103,Mar 28, 2022 09:00:59.923536103 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
104,Mar 28, 2022 09:00:59.923640555 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
105,Mar 28, 2022 09:00:59.923659738 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
106,Mar 28, 2022 09:00:59.924188686 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
107,Mar 28, 2022 09:00:59.924233466 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
108,Mar 28, 2022 09:00:59.924845089 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
109,Mar 28, 2022 09:00:59.924861557 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
110,Mar 28, 2022 09:00:59.924875787 UTC,119,6,23.62.24.63,172.28.0.2,443,43226,67
111,Mar 28, 2022 09:00:59.924894887 UTC,4396,6,23.62.24.63,172.28.0.2,443,43226,4344
112,Mar 28, 2022 09:00:59.924901102 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
113,Mar 28, 2022 09:00:59.924896206 UTC,12114,6,23.62.24.63,172.28.0.2,443,43226,12062
114,Mar 28, 2022 09:00:59.924909064 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
115,Mar 28, 2022 09:00:59.925059630 UTC,2948,6,23.62.24.63,172.28.0.2,443,43226,2896
116,Mar 28, 2022 09:00:59.925064425 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
117,Mar 28, 2022 09:00:59.925136532 UTC,13562,6,23.62.24.63,172.28.0.2,443,43226,13510
118,Mar 28, 2022 09:00:59.925142276 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
119,Mar 28, 2022 09:00:59.925279072 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
120,Mar 28, 2022 09:00:59.925288160 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
121,Mar 28, 2022 09:00:59.925605098 UTC,49270,6,23.62.24.63,172.28.0.2,443,43226,49218
122,Mar 28, 2022 09:00:59.925631504 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
123,Mar 28, 2022 09:00:59.926095935 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
124,Mar 28, 2022 09:00:59.926107210 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
125,Mar 28, 2022 09:00:59.926317953 UTC,32443,6,23.62.24.63,172.28.0.2,443,43226,32391
126,Mar 28, 2022 09:00:59.926333633 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
127,Mar 28, 2022 09:00:59.926722750 UTC,53780,6,23.62.24.63,172.28.0.2,443,43226,53728
128,Mar 28, 2022 09:00:59.926748127 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
129,Mar 28, 2022 09:00:59.927117572 UTC,16458,6,23.62.24.63,172.28.0.2,443,43226,16406
130,Mar 28, 2022 09:00:59.927128349 UTC,52,6,172.28.0.2,23.62.24.63,43226,443,0
