frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:09:01.577799092 UTC,60,6,172.28.0.2,151.101.1.111,50148,443,0
2,Mar 28, 2022 09:09:01.579814748 UTC,60,6,151.101.1.111,172.28.0.2,443,50148,0
3,Mar 28, 2022 09:09:01.579844354 UTC,52,6,172.28.0.2,151.101.1.111,50148,443,0
4,Mar 28, 2022 09:09:01.600204852 UTC,569,6,172.28.0.2,151.101.1.111,50148,443,517
5,Mar 28, 2022 09:09:01.601626097 UTC,52,6,151.101.1.111,172.28.0.2,443,50148,0
6,Mar 28, 2022 09:09:01.602823918 UTC,2940,6,151.101.1.111,172.28.0.2,443,50148,2888
7,Mar 28, 2022 09:09:01.602859410 UTC,52,6,172.28.0.2,151.101.1.111,50148,443,0
8,Mar 28, 2022 09:09:01.602825749 UTC,1505,6,151.101.1.111,172.28.0.2,443,50148,1453
9,Mar 28, 2022 09:09:01.602865250 UTC,52,6,172.28.0.2,151.101.1.111,50148,443,0
10,Mar 28, 2022 09:09:01.603955130 UTC,132,6,172.28.0.2,151.101.1.111,50148,443,80
11,Mar 28, 2022 09:09:01.604129322 UTC,98,6,172.28.0.2,151.101.1.111,50148,443,46
12,Mar 28, 2022 09:09:01.604157090 UTC,101,6,172.28.0.2,151.101.1.111,50148,443,49
13,Mar 28, 2022 09:09:01.604172698 UTC,87,6,172.28.0.2,151.101.1.111,50148,443,35
14,Mar 28, 2022 09:09:01.604213081 UTC,117,6,172.28.0.2,151.101.1.111,50148,443,65
15,Mar 28, 2022 09:09:01.605159436 UTC,52,6,151.101.1.111,172.28.0.2,443,50148,0
16,Mar 28, 2022 09:09:01.605335042 UTC,52,6,151.101.1.111,172.28.0.2,443,50148,0
17,Mar 28, 2022 09:09:01.605336262 UTC,102,6,151.101.1.111,172.28.0.2,443,50148,50
18,Mar 28, 2022 09:09:01.605348502 UTC,52,6,172.28.0.2,151.101.1.111,50148,443,0
19,Mar 28, 2022 09:09:01.605392492 UTC,52,6,151.101.1.111,172.28.0.2,443,50148,0
