frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:10:47.185984558 UTC,60,6,172.28.0.2,74.6.136.150,39746,443,0
2,Mar 28, 2022 09:10:47.204373766 UTC,60,6,74.6.136.150,172.28.0.2,443,39746,0
3,Mar 28, 2022 09:10:47.204410929 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
4,Mar 28, 2022 09:10:47.210994598 UTC,569,6,172.28.0.2,74.6.136.150,39746,443,517
5,Mar 28, 2022 09:10:47.228655231 UTC,52,6,74.6.136.150,172.28.0.2,443,39746,0
6,Mar 28, 2022 09:10:47.229188582 UTC,4148,6,74.6.136.150,172.28.0.2,443,39746,4096
7,Mar 28, 2022 09:10:47.229207455 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
8,Mar 28, 2022 09:10:47.230225686 UTC,1440,6,74.6.136.150,172.28.0.2,443,39746,1388
9,Mar 28, 2022 09:10:47.230235756 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
10,Mar 28, 2022 09:10:47.230952373 UTC,116,6,172.28.0.2,74.6.136.150,39746,443,64
11,Mar 28, 2022 09:10:47.231095997 UTC,98,6,172.28.0.2,74.6.136.150,39746,443,46
12,Mar 28, 2022 09:10:47.231111775 UTC,101,6,172.28.0.2,74.6.136.150,39746,443,49
13,Mar 28, 2022 09:10:47.231121463 UTC,87,6,172.28.0.2,74.6.136.150,39746,443,35
14,Mar 28, 2022 09:10:47.231148550 UTC,119,6,172.28.0.2,74.6.136.150,39746,443,67
15,Mar 28, 2022 09:10:47.248869046 UTC,339,6,74.6.136.150,172.28.0.2,443,39746,287
16,Mar 28, 2022 09:10:47.248898671 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
17,Mar 28, 2022 09:10:47.248870377 UTC,339,6,74.6.136.150,172.28.0.2,443,39746,287
18,Mar 28, 2022 09:10:47.248908285 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
19,Mar 28, 2022 09:10:47.249904805 UTC,1374,6,74.6.136.150,172.28.0.2,443,39746,1322
20,Mar 28, 2022 09:10:47.249915941 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
21,Mar 28, 2022 09:10:47.249905722 UTC,1374,6,74.6.136.150,172.28.0.2,443,39746,1322
22,Mar 28, 2022 09:10:47.249923614 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
23,Mar 28, 2022 09:10:47.249906349 UTC,1374,6,74.6.136.150,172.28.0.2,443,39746,1322
24,Mar 28, 2022 09:10:47.249926754 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
25,Mar 28, 2022 09:10:47.249906992 UTC,998,6,74.6.136.150,172.28.0.2,443,39746,946
26,Mar 28, 2022 09:10:47.249931421 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
27,Mar 28, 2022 09:10:47.250024889 UTC,83,6,172.28.0.2,74.6.136.150,39746,443,31
28,Mar 28, 2022 09:10:47.250157926 UTC,76,6,172.28.0.2,74.6.136.150,39746,443,24
29,Mar 28, 2022 09:10:47.250946934 UTC,52,6,172.28.0.2,74.6.136.150,39746,443,0
30,Mar 28, 2022 09:10:47.267692158 UTC,52,6,74.6.136.150,172.28.0.2,443,39746,0
31,Mar 28, 2022 09:10:47.267715833 UTC,76,6,74.6.136.150,172.28.0.2,443,39746,24
32,Mar 28, 2022 09:10:47.267732637 UTC,40,6,172.28.0.2,74.6.136.150,39746,443,0
33,Mar 28, 2022 09:10:47.267716577 UTC,52,6,74.6.136.150,172.28.0.2,443,39746,0
34,Mar 28, 2022 09:10:47.267739950 UTC,40,6,172.28.0.2,74.6.136.150,39746,443,0
35,Mar 28, 2022 09:10:47.268650831 UTC,52,6,74.6.136.150,172.28.0.2,443,39746,0
36,Mar 28, 2022 09:10:47.268662477 UTC,40,6,172.28.0.2,74.6.136.150,39746,443,0
37,Mar 28, 2022 09:10:52.281299720 UTC,60,6,172.28.0.2,74.6.136.150,39764,443,0
38,Mar 28, 2022 09:10:52.299163885 UTC,60,6,74.6.136.150,172.28.0.2,443,39764,0
39,Mar 28, 2022 09:10:52.299199784 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
40,Mar 28, 2022 09:10:52.305811123 UTC,569,6,172.28.0.2,74.6.136.150,39764,443,517
41,Mar 28, 2022 09:10:52.323600134 UTC,52,6,74.6.136.150,172.28.0.2,443,39764,0
42,Mar 28, 2022 09:10:52.324163418 UTC,4148,6,74.6.136.150,172.28.0.2,443,39764,4096
43,Mar 28, 2022 09:10:52.324188813 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
44,Mar 28, 2022 09:10:52.325046214 UTC,1440,6,74.6.136.150,172.28.0.2,443,39764,1388
45,Mar 28, 2022 09:10:52.325059641 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
46,Mar 28, 2022 09:10:52.326201623 UTC,116,6,172.28.0.2,74.6.136.150,39764,443,64
47,Mar 28, 2022 09:10:52.326404101 UTC,98,6,172.28.0.2,74.6.136.150,39764,443,46
48,Mar 28, 2022 09:10:52.326426718 UTC,101,6,172.28.0.2,74.6.136.150,39764,443,49
49,Mar 28, 2022 09:10:52.326455517 UTC,87,6,172.28.0.2,74.6.136.150,39764,443,35
50,Mar 28, 2022 09:10:52.326496378 UTC,119,6,172.28.0.2,74.6.136.150,39764,443,67
51,Mar 28, 2022 09:10:52.344189683 UTC,339,6,74.6.136.150,172.28.0.2,443,39764,287
52,Mar 28, 2022 09:10:52.344214235 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
53,Mar 28, 2022 09:10:52.344191211 UTC,339,6,74.6.136.150,172.28.0.2,443,39764,287
54,Mar 28, 2022 09:10:52.344225802 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
55,Mar 28, 2022 09:10:52.344262221 UTC,52,6,74.6.136.150,172.28.0.2,443,39764,0
56,Mar 28, 2022 09:10:52.345291676 UTC,1374,6,74.6.136.150,172.28.0.2,443,39764,1322
57,Mar 28, 2022 09:10:52.345306302 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
58,Mar 28, 2022 09:10:52.345292954 UTC,1374,6,74.6.136.150,172.28.0.2,443,39764,1322
59,Mar 28, 2022 09:10:52.345316648 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
60,Mar 28, 2022 09:10:52.345293575 UTC,1374,6,74.6.136.150,172.28.0.2,443,39764,1322
61,Mar 28, 2022 09:10:52.345319542 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
62,Mar 28, 2022 09:10:52.345294198 UTC,998,6,74.6.136.150,172.28.0.2,443,39764,946
63,Mar 28, 2022 09:10:52.345325557 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
64,Mar 28, 2022 09:10:52.345481655 UTC,83,6,172.28.0.2,74.6.136.150,39764,443,31
65,Mar 28, 2022 09:10:52.345601362 UTC,76,6,172.28.0.2,74.6.136.150,39764,443,24
66,Mar 28, 2022 09:10:52.346431208 UTC,52,6,172.28.0.2,74.6.136.150,39764,443,0
67,Mar 28, 2022 09:10:52.363392773 UTC,52,6,74.6.136.150,172.28.0.2,443,39764,0
68,Mar 28, 2022 09:10:52.363394272 UTC,76,6,74.6.136.150,172.28.0.2,443,39764,24
69,Mar 28, 2022 09:10:52.363430341 UTC,40,6,172.28.0.2,74.6.136.150,39764,443,0
70,Mar 28, 2022 09:10:52.363394936 UTC,52,6,74.6.136.150,172.28.0.2,443,39764,0
71,Mar 28, 2022 09:10:52.363439512 UTC,40,6,172.28.0.2,74.6.136.150,39764,443,0
72,Mar 28, 2022 09:10:52.364136955 UTC,52,6,74.6.136.150,172.28.0.2,443,39764,0
73,Mar 28, 2022 09:10:52.364152829 UTC,40,6,172.28.0.2,74.6.136.150,39764,443,0
74,Mar 28, 2022 09:10:57.374585343 UTC,60,6,172.28.0.2,74.6.136.150,39776,443,0
75,Mar 28, 2022 09:10:57.391832296 UTC,60,6,74.6.136.150,172.28.0.2,443,39776,0
76,Mar 28, 2022 09:10:57.391868345 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
77,Mar 28, 2022 09:10:57.403348995 UTC,569,6,172.28.0.2,74.6.136.150,39776,443,517
78,Mar 28, 2022 09:10:57.420792869 UTC,52,6,74.6.136.150,172.28.0.2,443,39776,0
79,Mar 28, 2022 09:10:57.421427838 UTC,4148,6,74.6.136.150,172.28.0.2,443,39776,4096
80,Mar 28, 2022 09:10:57.421455925 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
81,Mar 28, 2022 09:10:57.422391327 UTC,1440,6,74.6.136.150,172.28.0.2,443,39776,1388
82,Mar 28, 2022 09:10:57.422403045 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
83,Mar 28, 2022 09:10:57.423086613 UTC,116,6,172.28.0.2,74.6.136.150,39776,443,64
84,Mar 28, 2022 09:10:57.423247301 UTC,98,6,172.28.0.2,74.6.136.150,39776,443,46
85,Mar 28, 2022 09:10:57.423271626 UTC,101,6,172.28.0.2,74.6.136.150,39776,443,49
86,Mar 28, 2022 09:10:57.423281813 UTC,87,6,172.28.0.2,74.6.136.150,39776,443,35
87,Mar 28, 2022 09:10:57.423312248 UTC,119,6,172.28.0.2,74.6.136.150,39776,443,67
88,Mar 28, 2022 09:10:57.440559980 UTC,339,6,74.6.136.150,172.28.0.2,443,39776,287
89,Mar 28, 2022 09:10:57.440584251 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
90,Mar 28, 2022 09:10:57.440561381 UTC,339,6,74.6.136.150,172.28.0.2,443,39776,287
91,Mar 28, 2022 09:10:57.440596616 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
92,Mar 28, 2022 09:10:57.441602089 UTC,1374,6,74.6.136.150,172.28.0.2,443,39776,1322
93,Mar 28, 2022 09:10:57.441617883 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
94,Mar 28, 2022 09:10:57.441603492 UTC,1374,6,74.6.136.150,172.28.0.2,443,39776,1322
95,Mar 28, 2022 09:10:57.441629612 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
96,Mar 28, 2022 09:10:57.441604150 UTC,1374,6,74.6.136.150,172.28.0.2,443,39776,1322
97,Mar 28, 2022 09:10:57.441632939 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
98,Mar 28, 2022 09:10:57.441604804 UTC,998,6,74.6.136.150,172.28.0.2,443,39776,946
99,Mar 28, 2022 09:10:57.441638381 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
100,Mar 28, 2022 09:10:57.443723158 UTC,83,6,172.28.0.2,74.6.136.150,39776,443,31
101,Mar 28, 2022 09:10:57.443922111 UTC,76,6,172.28.0.2,74.6.136.150,39776,443,24
102,Mar 28, 2022 09:10:57.444920005 UTC,52,6,172.28.0.2,74.6.136.150,39776,443,0
103,Mar 28, 2022 09:10:57.461092759 UTC,52,6,74.6.136.150,172.28.0.2,443,39776,0
104,Mar 28, 2022 09:10:57.461094397 UTC,76,6,74.6.136.150,172.28.0.2,443,39776,24
105,Mar 28, 2022 09:10:57.461129902 UTC,40,6,172.28.0.2,74.6.136.150,39776,443,0
106,Mar 28, 2022 09:10:57.461153435 UTC,52,6,74.6.136.150,172.28.0.2,443,39776,0
107,Mar 28, 2022 09:10:57.461157959 UTC,40,6,172.28.0.2,74.6.136.150,39776,443,0
108,Mar 28, 2022 09:10:57.462071530 UTC,52,6,74.6.136.150,172.28.0.2,443,39776,0
109,Mar 28, 2022 09:10:57.462085981 UTC,40,6,172.28.0.2,74.6.136.150,39776,443,0
110,Mar 28, 2022 09:11:02.473851111 UTC,60,6,172.28.0.2,74.6.136.150,39798,443,0
111,Mar 28, 2022 09:11:02.491545629 UTC,60,6,74.6.136.150,172.28.0.2,443,39798,0
112,Mar 28, 2022 09:11:02.491573832 UTC,52,6,172.28.0.2,74.6.136.150,39798,443,0
113,Mar 28, 2022 09:11:02.501852392 UTC,569,6,172.28.0.2,74.6.136.150,39798,443,517
114,Mar 28, 2022 09:11:02.519505428 UTC,52,6,74.6.136.150,172.28.0.2,443,39798,0
115,Mar 28, 2022 09:11:02.520096075 UTC,4148,6,74.6.136.150,172.28.0.2,443,39798,4096
116,Mar 28, 2022 09:11:02.520111481 UTC,52,6,172.28.0.2,74.6.136.150,39798,443,0
117,Mar 28, 2022 09:11:02.521091076 UTC,1440,6,74.6.136.150,172.28.0.2,443,39798,1388
118,Mar 28, 2022 09:11:02.521100343 UTC,52,6,172.28.0.2,74.6.136.150,39798,443,0
119,Mar 28, 2022 09:11:02.521697390 UTC,116,6,172.28.0.2,74.6.136.150,39798,443,64
120,Mar 28, 2022 09:11:02.521847813 UTC,98,6,172.28.0.2,74.6.136.150,39798,443,46
