frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:05:29.985654197 UTC,60,6,172.28.0.2,151.101.1.67,44248,443,0
2,Mar 28, 2022 09:05:29.988240330 UTC,60,6,151.101.1.67,172.28.0.2,443,44248,0
3,Mar 28, 2022 09:05:29.988266943 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
4,Mar 28, 2022 09:05:29.994665867 UTC,569,6,172.28.0.2,151.101.1.67,44248,443,517
5,Mar 28, 2022 09:05:29.996524052 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
6,Mar 28, 2022 09:05:29.999538665 UTC,5108,6,151.101.1.67,172.28.0.2,443,44248,5056
7,Mar 28, 2022 09:05:29.999560611 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
8,Mar 28, 2022 09:05:30.001514758 UTC,145,6,172.28.0.2,151.101.1.67,44248,443,93
9,Mar 28, 2022 09:05:30.003401514 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
10,Mar 28, 2022 09:05:30.003486009 UTC,103,6,151.101.1.67,172.28.0.2,443,44248,51
11,Mar 28, 2022 09:05:30.003491998 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
12,Mar 28, 2022 09:05:30.003702686 UTC,105,6,172.28.0.2,151.101.1.67,44248,443,53
13,Mar 28, 2022 09:05:30.003725201 UTC,108,6,172.28.0.2,151.101.1.67,44248,443,56
14,Mar 28, 2022 09:05:30.003734941 UTC,94,6,172.28.0.2,151.101.1.67,44248,443,42
15,Mar 28, 2022 09:05:30.003762464 UTC,119,6,172.28.0.2,151.101.1.67,44248,443,67
16,Mar 28, 2022 09:05:30.005497435 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
17,Mar 28, 2022 09:05:30.005498541 UTC,109,6,151.101.1.67,172.28.0.2,443,44248,57
18,Mar 28, 2022 09:05:30.005513302 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
19,Mar 28, 2022 09:05:30.005540821 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
20,Mar 28, 2022 09:05:30.005541474 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
21,Mar 28, 2022 09:05:30.005542108 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
22,Mar 28, 2022 09:05:30.005592678 UTC,90,6,172.28.0.2,151.101.1.67,44248,443,38
23,Mar 28, 2022 09:05:30.005791877 UTC,90,6,151.101.1.67,172.28.0.2,443,44248,38
24,Mar 28, 2022 09:05:30.006257203 UTC,11604,6,151.101.1.67,172.28.0.2,443,44248,11552
25,Mar 28, 2022 09:05:30.006285330 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
26,Mar 28, 2022 09:05:30.006725405 UTC,4707,6,151.101.1.67,172.28.0.2,443,44248,4655
27,Mar 28, 2022 09:05:30.006732464 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
28,Mar 28, 2022 09:05:30.007213292 UTC,8716,6,151.101.1.67,172.28.0.2,443,44248,8664
29,Mar 28, 2022 09:05:30.007215164 UTC,2940,6,151.101.1.67,172.28.0.2,443,44248,2888
30,Mar 28, 2022 09:05:30.007256699 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
31,Mar 28, 2022 09:05:30.008101288 UTC,11604,6,151.101.1.67,172.28.0.2,443,44248,11552
32,Mar 28, 2022 09:05:30.008131386 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
33,Mar 28, 2022 09:05:30.008963836 UTC,2940,6,151.101.1.67,172.28.0.2,443,44248,2888
34,Mar 28, 2022 09:05:30.008975155 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
35,Mar 28, 2022 09:05:30.009222786 UTC,52,6,151.101.1.67,172.28.0.2,443,44248,0
36,Mar 28, 2022 09:05:30.009224335 UTC,18824,6,151.101.1.67,172.28.0.2,443,44248,18772
37,Mar 28, 2022 09:05:30.009239387 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
38,Mar 28, 2022 09:05:30.010173684 UTC,7272,6,151.101.1.67,172.28.0.2,443,44248,7220
39,Mar 28, 2022 09:05:30.010184603 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
40,Mar 28, 2022 09:05:30.010426010 UTC,2940,6,151.101.1.67,172.28.0.2,443,44248,2888
41,Mar 28, 2022 09:05:30.010431808 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
42,Mar 28, 2022 09:05:30.010543651 UTC,15740,6,151.101.1.67,172.28.0.2,443,44248,15688
43,Mar 28, 2022 09:05:30.010552669 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
44,Mar 28, 2022 09:05:30.011090396 UTC,11348,6,151.101.1.67,172.28.0.2,443,44248,11296
45,Mar 28, 2022 09:05:30.011102941 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
46,Mar 28, 2022 09:05:30.011360079 UTC,4836,6,151.101.1.67,172.28.0.2,443,44248,4784
47,Mar 28, 2022 09:05:30.011370904 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
48,Mar 28, 2022 09:05:30.011563292 UTC,3020,6,151.101.1.67,172.28.0.2,443,44248,2968
49,Mar 28, 2022 09:05:30.011573613 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
50,Mar 28, 2022 09:05:30.011703585 UTC,24600,6,151.101.1.67,172.28.0.2,443,44248,24548
51,Mar 28, 2022 09:05:30.011715536 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
52,Mar 28, 2022 09:05:30.012632011 UTC,4304,6,151.101.1.67,172.28.0.2,443,44248,4252
53,Mar 28, 2022 09:05:30.012642668 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
54,Mar 28, 2022 09:05:30.012728450 UTC,10160,6,151.101.1.67,172.28.0.2,443,44248,10108
55,Mar 28, 2022 09:05:30.012735787 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
56,Mar 28, 2022 09:05:30.013132216 UTC,7272,6,151.101.1.67,172.28.0.2,443,44248,7220
57,Mar 28, 2022 09:05:30.013144160 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
58,Mar 28, 2022 09:05:30.013335285 UTC,2940,6,151.101.1.67,172.28.0.2,443,44248,2888
59,Mar 28, 2022 09:05:30.013341309 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
60,Mar 28, 2022 09:05:30.013461001 UTC,11604,6,151.101.1.67,172.28.0.2,443,44248,11552
61,Mar 28, 2022 09:05:30.013469279 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
62,Mar 28, 2022 09:05:30.013850414 UTC,4384,6,151.101.1.67,172.28.0.2,443,44248,4332
63,Mar 28, 2022 09:05:30.013856212 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
64,Mar 28, 2022 09:05:30.014031849 UTC,27488,6,151.101.1.67,172.28.0.2,443,44248,27436
65,Mar 28, 2022 09:05:30.014055812 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
66,Mar 28, 2022 09:05:30.014671867 UTC,21712,6,151.101.1.67,172.28.0.2,443,44248,21660
67,Mar 28, 2022 09:05:30.014683581 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
68,Mar 28, 2022 09:05:30.015160177 UTC,10160,6,151.101.1.67,172.28.0.2,443,44248,10108
69,Mar 28, 2022 09:05:30.015167348 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
70,Mar 28, 2022 09:05:30.015731745 UTC,31820,6,151.101.1.67,172.28.0.2,443,44248,31768
71,Mar 28, 2022 09:05:30.015757474 UTC,52,6,172.28.0.2,151.101.1.67,44248,443,0
72,Mar 28, 2022 09:05:30.016580479 UTC,33264,6,151.101.1.67,172.28.0.2,443,44248,33212
