frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:04:35.210848889 UTC,60,6,172.28.0.2,204.79.197.203,55412,443,0
2,Mar 28, 2022 09:04:35.212931732 UTC,52,6,204.79.197.203,172.28.0.2,443,55412,0
3,Mar 28, 2022 09:04:35.212947905 UTC,40,6,172.28.0.2,204.79.197.203,55412,443,0
4,Mar 28, 2022 09:04:35.220989369 UTC,557,6,172.28.0.2,204.79.197.203,55412,443,517
5,Mar 28, 2022 09:04:35.222409583 UTC,40,6,204.79.197.203,172.28.0.2,443,55412,0
6,Mar 28, 2022 09:04:35.223791328 UTC,3973,6,204.79.197.203,172.28.0.2,443,55412,3933
7,Mar 28, 2022 09:04:35.223814188 UTC,40,6,172.28.0.2,204.79.197.203,55412,443,0
8,Mar 28, 2022 09:04:35.227600523 UTC,198,6,172.28.0.2,204.79.197.203,55412,443,158
9,Mar 28, 2022 09:04:35.228945041 UTC,40,6,204.79.197.203,172.28.0.2,443,55412,0
10,Mar 28, 2022 09:04:35.230663668 UTC,91,6,204.79.197.203,172.28.0.2,443,55412,51
11,Mar 28, 2022 09:04:35.230673460 UTC,40,6,172.28.0.2,204.79.197.203,55412,443,0
12,Mar 28, 2022 09:04:35.230759723 UTC,109,6,204.79.197.203,172.28.0.2,443,55412,69
13,Mar 28, 2022 09:04:35.230774978 UTC,40,6,172.28.0.2,204.79.197.203,55412,443,0
14,Mar 28, 2022 09:04:35.230886741 UTC,93,6,172.28.0.2,204.79.197.203,55412,443,53
15,Mar 28, 2022 09:04:35.230902685 UTC,96,6,172.28.0.2,204.79.197.203,55412,443,56
16,Mar 28, 2022 09:04:35.230911951 UTC,82,6,172.28.0.2,204.79.197.203,55412,443,42
17,Mar 28, 2022 09:04:35.230941111 UTC,107,6,172.28.0.2,204.79.197.203,55412,443,67
18,Mar 28, 2022 09:04:35.230962495 UTC,78,6,172.28.0.2,204.79.197.203,55412,443,38
19,Mar 28, 2022 09:04:35.232235841 UTC,40,6,204.79.197.203,172.28.0.2,443,55412,0
20,Mar 28, 2022 09:04:35.232308332 UTC,40,6,204.79.197.203,172.28.0.2,443,55412,0
21,Mar 28, 2022 09:04:35.232357273 UTC,78,6,204.79.197.203,172.28.0.2,443,55412,38
22,Mar 28, 2022 09:04:35.232360784 UTC,40,6,172.28.0.2,204.79.197.203,55412,443,0
