frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 08:59:54.508580932 UTC,60,6,172.28.0.2,91.215.41.10,42648,443,0
2,Mar 28, 2022 08:59:54.622357133 UTC,60,6,91.215.41.10,172.28.0.2,443,42648,0
3,Mar 28, 2022 08:59:54.622398092 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
4,Mar 28, 2022 08:59:54.650450185 UTC,569,6,172.28.0.2,91.215.41.10,42648,443,517
5,Mar 28, 2022 08:59:54.762426351 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
6,Mar 28, 2022 08:59:54.763644251 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
7,Mar 28, 2022 08:59:54.763672272 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
8,Mar 28, 2022 08:59:54.763976573 UTC,615,6,91.215.41.10,172.28.0.2,443,42648,563
9,Mar 28, 2022 08:59:54.763987022 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
10,Mar 28, 2022 08:59:54.764837478 UTC,116,6,172.28.0.2,91.215.41.10,42648,443,64
11,Mar 28, 2022 08:59:54.764974766 UTC,98,6,172.28.0.2,91.215.41.10,42648,443,46
12,Mar 28, 2022 08:59:54.764994662 UTC,101,6,172.28.0.2,91.215.41.10,42648,443,49
13,Mar 28, 2022 08:59:54.765007730 UTC,87,6,172.28.0.2,91.215.41.10,42648,443,35
14,Mar 28, 2022 08:59:54.765044182 UTC,111,6,172.28.0.2,91.215.41.10,42648,443,59
15,Mar 28, 2022 08:59:54.877118138 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
16,Mar 28, 2022 08:59:54.877120303 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
17,Mar 28, 2022 08:59:54.877121363 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
18,Mar 28, 2022 08:59:54.877122435 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
19,Mar 28, 2022 08:59:54.877123559 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
20,Mar 28, 2022 08:59:54.877164546 UTC,331,6,91.215.41.10,172.28.0.2,443,42648,279
21,Mar 28, 2022 08:59:54.877174037 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
22,Mar 28, 2022 08:59:54.877225533 UTC,402,6,91.215.41.10,172.28.0.2,443,42648,350
23,Mar 28, 2022 08:59:54.877230583 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
24,Mar 28, 2022 08:59:54.877402755 UTC,83,6,172.28.0.2,91.215.41.10,42648,443,31
25,Mar 28, 2022 08:59:54.881961497 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
26,Mar 28, 2022 08:59:54.881986245 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
27,Mar 28, 2022 08:59:54.881964267 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
28,Mar 28, 2022 08:59:54.881997895 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
29,Mar 28, 2022 08:59:54.882627333 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
30,Mar 28, 2022 08:59:54.882639331 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
31,Mar 28, 2022 08:59:54.889859934 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
32,Mar 28, 2022 08:59:54.889885647 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
33,Mar 28, 2022 08:59:54.897848810 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
34,Mar 28, 2022 08:59:54.897872268 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
35,Mar 28, 2022 08:59:54.905801778 UTC,1440,6,91.215.41.10,172.28.0.2,443,42648,1388
36,Mar 28, 2022 08:59:54.905816185 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
37,Mar 28, 2022 08:59:54.989425681 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
38,Mar 28, 2022 08:59:54.989448628 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
39,Mar 28, 2022 08:59:54.993431999 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
40,Mar 28, 2022 08:59:54.993454320 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
41,Mar 28, 2022 08:59:55.001328649 UTC,52,6,91.215.41.10,172.28.0.2,443,42648,0
42,Mar 28, 2022 08:59:55.001332142 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
43,Mar 28, 2022 08:59:55.001361709 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
44,Mar 28, 2022 08:59:55.009394218 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
45,Mar 28, 2022 08:59:55.009417017 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
46,Mar 28, 2022 08:59:55.017225828 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
47,Mar 28, 2022 08:59:55.017249109 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
48,Mar 28, 2022 08:59:55.025186858 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
49,Mar 28, 2022 08:59:55.025204534 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
50,Mar 28, 2022 08:59:55.033095566 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
51,Mar 28, 2022 08:59:55.033113749 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
52,Mar 28, 2022 08:59:55.040827982 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
53,Mar 28, 2022 08:59:55.040850780 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
54,Mar 28, 2022 08:59:55.048376140 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
55,Mar 28, 2022 08:59:55.048393117 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
56,Mar 28, 2022 08:59:55.055978368 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
57,Mar 28, 2022 08:59:55.055994951 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
58,Mar 28, 2022 08:59:55.063500384 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
59,Mar 28, 2022 08:59:55.063516977 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
60,Mar 28, 2022 08:59:55.071127664 UTC,1440,6,91.215.41.10,172.28.0.2,443,42648,1388
61,Mar 28, 2022 08:59:55.101981559 UTC,2082,6,91.215.41.10,172.28.0.2,443,42648,2030
62,Mar 28, 2022 08:59:55.102006873 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
63,Mar 28, 2022 08:59:55.104258597 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
64,Mar 28, 2022 08:59:55.104278073 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
65,Mar 28, 2022 08:59:55.109629792 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
66,Mar 28, 2022 08:59:55.109649201 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
67,Mar 28, 2022 08:59:55.115354961 UTC,1440,6,91.215.41.10,172.28.0.2,443,42648,1388
68,Mar 28, 2022 08:59:55.118095985 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
69,Mar 28, 2022 08:59:55.118114065 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
70,Mar 28, 2022 08:59:55.123615913 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
71,Mar 28, 2022 08:59:55.123635751 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
72,Mar 28, 2022 08:59:55.128992759 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
73,Mar 28, 2022 08:59:55.129013765 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
74,Mar 28, 2022 08:59:55.134432769 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
75,Mar 28, 2022 08:59:55.134454700 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
76,Mar 28, 2022 08:59:55.139818398 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
77,Mar 28, 2022 08:59:55.139840107 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
78,Mar 28, 2022 08:59:55.145271678 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
79,Mar 28, 2022 08:59:55.145294263 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
80,Mar 28, 2022 08:59:55.150722839 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
81,Mar 28, 2022 08:59:55.150746369 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
82,Mar 28, 2022 08:59:55.156300467 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
83,Mar 28, 2022 08:59:55.156322772 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
84,Mar 28, 2022 08:59:55.161716055 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
85,Mar 28, 2022 08:59:55.161746498 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
86,Mar 28, 2022 08:59:55.167013213 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
87,Mar 28, 2022 08:59:55.167034817 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
88,Mar 28, 2022 08:59:55.172468874 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
89,Mar 28, 2022 08:59:55.172491961 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
90,Mar 28, 2022 08:59:55.177933478 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
91,Mar 28, 2022 08:59:55.177986283 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
92,Mar 28, 2022 08:59:55.183136598 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
93,Mar 28, 2022 08:59:55.183160594 UTC,52,6,172.28.0.2,91.215.41.10,42648,443,0
94,Mar 28, 2022 08:59:55.188493622 UTC,2828,6,91.215.41.10,172.28.0.2,443,42648,2776
