frame.number,frame.time,ip.len,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1,Mar 28, 2022 09:02:48.535741111 UTC,60,6,172.28.0.2,23.56.8.97,57504,443,0
2,Mar 28, 2022 09:02:48.538517707 UTC,60,6,23.56.8.97,172.28.0.2,443,57504,0
3,Mar 28, 2022 09:02:48.538552613 UTC,52,6,172.28.0.2,23.56.8.97,57504,443,0
4,Mar 28, 2022 09:02:48.545056118 UTC,569,6,172.28.0.2,23.56.8.97,57504,443,517
5,Mar 28, 2022 09:02:48.546619412 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
6,Mar 28, 2022 09:02:48.547584688 UTC,2948,6,23.56.8.97,172.28.0.2,443,57504,2896
7,Mar 28, 2022 09:02:48.547602131 UTC,52,6,172.28.0.2,23.56.8.97,57504,443,0
8,Mar 28, 2022 09:02:48.547586626 UTC,1252,6,23.56.8.97,172.28.0.2,443,57504,1200
9,Mar 28, 2022 09:02:48.547614723 UTC,52,6,172.28.0.2,23.56.8.97,57504,443,0
10,Mar 28, 2022 09:02:48.547587386 UTC,88,6,23.56.8.97,172.28.0.2,443,57504,36
11,Mar 28, 2022 09:02:48.547617575 UTC,52,6,172.28.0.2,23.56.8.97,57504,443,0
12,Mar 28, 2022 09:02:48.548536665 UTC,132,6,172.28.0.2,23.56.8.97,57504,443,80
13,Mar 28, 2022 09:02:48.548658781 UTC,98,6,172.28.0.2,23.56.8.97,57504,443,46
14,Mar 28, 2022 09:02:48.548673639 UTC,101,6,172.28.0.2,23.56.8.97,57504,443,49
15,Mar 28, 2022 09:02:48.548683324 UTC,87,6,172.28.0.2,23.56.8.97,57504,443,35
16,Mar 28, 2022 09:02:48.548711332 UTC,114,6,172.28.0.2,23.56.8.97,57504,443,62
17,Mar 28, 2022 09:02:48.549925965 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
18,Mar 28, 2022 09:02:48.550091433 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
19,Mar 28, 2022 09:02:48.550092758 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
20,Mar 28, 2022 09:02:48.550093373 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
21,Mar 28, 2022 09:02:48.550093964 UTC,52,6,23.56.8.97,172.28.0.2,443,57504,0
22,Mar 28, 2022 09:02:48.550132156 UTC,323,6,23.56.8.97,172.28.0.2,443,57504,271
23,Mar 28, 2022 09:02:48.550138159 UTC,52,6,172.28.0.2,23.56.8.97,57504,443,0
